ID,PA,PB,PC,PD,PE,PF,PG
PR40102,3080.620512147489,1487.5663894776358,811.079884279081,485.56623567420905,312.8386569519362,213.7394842338435,153.1708365790714
PR40103,3081.2397143329395,1487.8384724857224,811.2160138709629,485.6415480814119,312.8837681402081,213.76828713764178,153.19021365010101
PR40104,3081.8590409775193,1488.1106052590928,811.3521663104889,485.7168721697376,312.92888583349225,213.7970939228346,153.2095931724516
PR40105,3082.4784921062446,1488.3827878068516,811.4883416014966,485.7922079409971,312.97401003272677,213.8259045899454,153.22897514643327
PR40106,3083.0980677441366,1488.6550201380978,811.62453974782,485.867555397003,313.01914073884967,213.8547191394965,153.24835957235615
PR40107,3083.7177679162214,1488.9273022619395,811.7607607532937,485.94291453956754,313.0642779527994,213.88353757201187,153.2677464505304
PR40108,3084.3375926475305,1489.1996341874842,811.897004621757,486.0182853705037,313.1094216755143,213.912359888014,153.2871357812663
PR40109,3084.9575419630996,1489.4720159238404,812.0332713570459,486.0936678916236,313.1545719079329,213.94118608802663,153.30652756487407
PR40110,3085.5776158879708,1489.7444474801193,812.1695609629968,486.1690621047409,313.1997286509939,213.97001617257348,153.32592180166404
PR40111,3086.1978144471905,1490.0169288654329,812.3058734434511,486.2444680116693,313.2448919056362,213.9988501421773,153.34531849194653
PR40112,3086.818137665809,1490.2894600888953,812.4422088022452,486.3198856142218,313.2900616727988,214.027687997362,153.36471763603208
PR40113,3087.438585568884,1490.562041159622,812.5785670432218,486.39531491421286,313.3352379534201,214.05652973865156,153.38411923423084
PR40114,3088.059158181482,1490.8346720867303,812.7149481702199,486.47075591345674,313.3804207484406,214.0853753665689,153.40352328685339
PR40115,3088.679855528658,1491.1073528793395,812.8513521870792,486.54620861376844,313.425610058799,214.11422488163817,153.42292979421023
PR40116,3089.30067763549,1491.3800835465697,812.9877790976444,486.621673016962,313.47080588543486,214.14307828438356,153.44233875661192
PR40117,3089.9216245270536,1491.6528640975434,813.124228905755,486.69714912485296,313.5160082292878,214.17193557532818,153.461750174369
PR40118,3090.5426962284314,1491.925694541385,813.2607016152571,486.77263693925676,313.56121709129764,214.20079675499642,153.48116404779213
PR40119,3091.1638927647095,1492.1985748872223,813.3971972299927,486.84813646198955,313.60643247240426,214.22966182391266,153.50058037719197
PR40120,3091.7852141609796,1492.4715051441774,813.5337157538048,486.9236476948664,313.65165437354773,214.25853078260022,153.51999916287917
PR40121,3092.4066604423388,1492.7444853213822,813.6702571905414,486.9991706397041,313.6968827956683,214.28740363158371,153.5394204051645
PR40122,3093.0282316338885,1493.0175154279668,813.8068215440467,487.07470529831915,313.74211773970615,214.31628037138773,153.55884410435874
PR40123,3093.6499277607354,1493.290595473064,813.9434088181654,487.15025167252884,313.7873592066018,214.34516100253583,153.57827026077268
PR40124,3094.271748847992,1493.563725465808,814.0800190167474,487.22580976414935,313.8326071972959,214.37404552555276,153.59769887471717
PR40125,3094.893694920775,1493.8369054153338,814.2166521436376,487.3013795749986,313.8778617127291,214.4029339409634,153.61712994650316
PR40126,3095.5157660042064,1494.110135330779,814.3533082026868,487.3769611068946,313.9231227538423,214.43182624929148,153.6365634764415
PR40127,3096.137962123413,1494.383415221283,814.4899871977425,487.4525543616545,313.9683903215765,214.460722451062,153.6559994648432
PR40128,3096.760283303527,1494.6567450959858,814.6266891326529,487.528159341097,314.0136644168728,214.4896225468,153.6754379120193
PR40129,3097.382729569686,1494.9301249640303,814.763414011271,487.60377604704064,314.05894504067254,214.51852653702946,153.69487881828096
PR40130,3098.0053009470316,1495.2035548345602,814.9001618374447,487.67940448130463,314.10423219391714,214.54743442227556,153.714322183939
PR40131,3098.627997460711,1495.4770347167216,815.0369326150284,487.75504464570713,314.149525877548,214.5763462030636,153.73376800930467
PR40132,3099.250819135877,1495.7505646196612,815.1737263478726,487.83069654206804,314.19482609250696,214.60526187991772,153.75321629468914
PR40133,3099.873765997687,1496.0241445525314,815.3105430398289,487.9063601722069,314.24013283973574,214.63418145336334,153.77266704040366
PR40134,3100.4968380713026,1496.297774524477,815.4473826947534,487.9820355379442,314.28544612017635,214.66310492392594,153.79212024675942
PR40135,3101.1200353818917,1496.5714545446535,815.5842453164986,488.0577226410993,314.3307659347708,214.69203229212994,153.81157591406776
PR40136,3101.743357954627,1496.8451846222147,815.721130908918,488.133421483493,314.3760922844614,214.72096355850093,153.83103404263994
PR40137,3102.3668058146864,1497.1189647663164,815.8580394758696,488.2091320669462,314.4214251701904,214.7498987235646,153.8504946327874
PR40138,3102.9903789872515,1497.392794986116,815.9949710212068,488.28485439328034,314.46676459290035,214.7788377878456,153.8699576848215
PR40139,3103.614077497511,1497.6666752907727,816.1319255487887,488.36058846431587,314.51211055353394,214.80778075186967,153.88942319905368
PR40140,3104.2379013706573,1497.9406056894472,816.2689030624715,488.43633428187496,314.55746305303387,214.8367276161628,153.90889117579545
PR40141,3104.8618506318885,1498.2145861913018,816.4059035661114,488.51209184777986,314.60282209234305,214.86567838124978,153.9283616153583
PR40142,3105.485925306407,1498.488616805501,816.5429270635702,488.5878611638519,314.6481876724045,214.894633047657,153.94783451805384
PR40143,3106.110125419421,1498.76269754121,816.6799735587053,488.6636422319141,314.69355979416144,214.92359161590952,153.9673098841936
PR40144,3106.7344509961436,1499.0368284075964,816.8170430553755,488.7394350537891,314.7389384585572,214.95255408653344,153.9867877140893
PR40145,3107.3589020617983,1499.3110094138299,816.9541355574439,488.8152396313004,314.7843236665351,214.981520460055,154.00626800805273
PR40146,3107.9834786415977,1499.5852405690835,817.091251068769,488.8910559662705,314.82971541903885,215.0104907369995,154.0257507663953
PR40147,3108.6081807607748,1499.8595218825242,817.2283895932154,488.9668840605234,314.8751137170121,215.03946491789318,154.04523598942896
PR40148,3109.2330084445634,1500.1338533633293,817.3655511346441,489.0427239158831,314.9205185613987,215.0684430032626,154.06472367746548
PR40149,3109.8579617182018,1500.4082350206745,817.5027356969167,489.118575534174,314.9659299531427,215.09742499363313,154.08421383081668
PR40150,3110.483040606933,1500.682666863737,817.6399432839,489.1944389172198,315.01134789318814,215.1264108895314,154.1037064497945
PR40151,3111.1082451360066,1500.9571489016967,817.7771738994555,489.27031406684574,315.0567723824794,215.15540069148403,154.12320153471077
PR40152,3111.733575330675,1501.2316811437338,817.9144275474512,489.34620098487676,315.1022034219607,215.1843944000167,154.1426990858775
PR40153,3112.359031216198,1501.5062635990312,818.0517042317512,489.42209967313863,315.1476410125768,215.21339201565618,154.1621991036067
PR40154,3112.9846128178388,1501.7808962767729,818.1890039562204,489.49801013345603,315.1930851552722,215.24239353892938,154.1817015882104
PR40155,3113.6103201608657,1502.0555791861452,818.3263267247289,489.57393236765535,315.23853585099175,215.27139897036213,154.2012065400006
PR40156,3114.2361532705536,1502.3303123363355,818.4636725411427,489.64986637756266,315.2839931006804,215.30040831048143,154.22071395928953
PR40157,3114.8621121721812,1502.605095736533,818.6010414093288,489.72581216500487,315.3294569052832,215.3294215598144,154.24022384638926
PR40158,3115.488196891032,1502.879929395929,818.7384333331589,489.80176973180784,315.3749272657455,215.35843871888707,154.25973620161204
PR40159,3116.114407452396,1503.1548133237156,818.8758483165,489.877739079799,315.42040418301247,215.38745978822672,154.27925102527004
PR40160,3116.7407438815667,1503.4297475290903,819.0132863632248,489.95372021080607,315.46588765802915,215.41648476836062,154.29876831767558
PR40161,3117.3672062038436,1503.7047320212434,819.1507474772031,490.0297131266558,315.5113776917422,215.44551365981502,154.31828807914098
PR40162,3117.9937944445314,1503.9797668093756,819.2882316623048,490.10571782917634,315.5568742850969,215.4745464631174,154.3378103099787
PR40163,3118.6205086289397,1504.2548519026861,819.4257389224052,490.181734320196,315.6023774390392,215.5035831787953,154.35733501050086
PR40164,3119.2473487823827,1504.529987310376,819.5632692613741,490.25776260154356,315.64788715451493,215.53262380737516,154.37686218102002
PR40165,3119.8743149301804,1504.805173041648,819.700822683088,490.33380267504685,315.69340343247046,215.56166834938463,154.39639182184868
PR40166,3120.501407097657,1505.0804091057066,819.8383991914194,490.4098545425353,315.738926273852,215.5907168053515,154.41592393329933
PR40167,3121.128625310143,1505.3556955117576,819.9759987902419,490.4859182058382,315.784455679606,215.6197691758024,154.43545851568453
PR40168,3121.755969592973,1505.6310322690092,820.1136214834336,490.56199366678544,315.82999165067906,215.64882546126523,154.45499556931685
PR40169,3122.383439971487,1505.906419386671,820.2512672748694,490.63808092720615,315.8755341880179,215.67788566226795,154.47453509450892
PR40170,3123.0110364710304,1506.1818568739534,820.3889361684245,490.7141799889308,315.92108329256934,215.70694977933744,154.49407709157344
PR40171,3123.638759116953,1506.4573447400699,820.5266281679791,490.7902908537899,315.9666389652804,215.7360178130018,154.51362156082308
PR40172,3124.266607934611,1506.7328829942348,820.6643432774084,490.8664135236144,316.0122012070982,215.76508976378923,154.53316850257062
PR40173,3124.8945829493637,1507.0084716456645,820.8020815005941,490.9425480002345,316.05777001897,215.79416563222676,154.5527179171288
PR40174,3125.522684186577,1507.2841107035795,820.9398428414141,491.01869428548196,316.1033454018432,215.8232454188428,154.57226980481047
PR40175,3126.1509116716275,1507.559800177194,821.0776273037469,491.0948523811887,316.14892735666535,215.8523291241656,154.59182416592853
PR40176,3126.779265429879,1507.8355400757316,821.215434891476,491.17102228918566,316.19451588438403,215.88141674872261,154.61138100079583
PR40177,3127.407745486719,1508.1113304084158,821.3532656084799,491.24720401130537,316.2401109859472,215.91050829304265,154.63094030972536
PR40178,3128.036351867532,1508.3871711844708,821.4911194586434,491.3233975493803,316.28571266230267,215.9396037576532,154.65050209303007
PR40179,3128.6650845977106,1508.6630624131235,821.6289964458477,491.39960290524346,316.33132091439865,215.9687031430829,154.67006635102314
PR40180,3129.2939437026494,1508.9390041036015,821.7668965739746,491.4758200807271,316.37693574318325,215.99780644986055,154.68963308401734
PR40181,3129.9229292077507,1509.2149962651345,821.9048198469109,491.5520490776647,316.4225571496048,216.02691367851375,154.70920229232593
PR40182,3130.5520411384205,1509.491038906954,822.0427662685397,491.62828989789006,316.46818513461193,216.05602482957144,154.72877397626206
PR40183,3131.18127952007,1509.767132038293,822.1807358427449,491.70454254323715,316.5138196991532,216.08513990356252,154.74834813613887
PR40184,3131.8106443781157,1510.0432756683865,822.318728573415,491.78080701553944,316.55946084417735,216.11425890101492,154.76792477226965
PR40185,3132.4401357379797,1510.3194698064708,822.4567444644339,491.8570833166316,316.6051085706333,216.14338182245768,154.7875038849676
PR40186,3133.069753625088,1510.5957144617842,822.5947835196915,491.93337144834834,316.6507628794701,216.17250866842002,154.80708547454606
PR40187,3133.6994980648738,1510.8720096435688,822.7328457430743,492.00967141252505,316.69642377163694,216.20163943943,154.82666954131832
PR40188,3134.3293690827727,1511.1483553610612,822.8709311384692,492.0859832109961,316.74209124808306,216.23077413601698,154.84625608559784
PR40189,3134.9593667042277,1511.4247516235073,823.0090397097683,492.1623068455975,316.787765309758,216.25991275871027,154.86584510769796
PR40190,3135.5894909546855,1511.7011984401518,823.1471714608585,492.2386423181655,316.8334459576113,216.2890553080382,154.8854366079322
PR40191,3136.219741859599,1511.9776958202413,823.2853263956332,492.31498963053525,316.8791331925927,216.31820178453032,154.90503058661403
PR40192,3136.8501194444248,1512.2542437730242,823.4235045179819,492.39134878454354,316.92482701565206,216.3473521887162,154.924627044057
PR40193,3137.480623734626,1512.5308423077506,823.5617058317949,492.46771978202713,316.97052742773934,216.37650652112436,154.94422598057469
PR40194,3138.1112547556704,1512.8074914336719,823.6999303409677,492.5441026248234,317.01623442980474,216.40566478228456,154.9638273964807
PR40195,3138.7420125330304,1513.0841911600417,823.8381780493917,492.62049731476867,317.06194802279845,216.43482697272657,154.98343129208882
PR40196,3139.3728970921843,1513.360941496115,823.9764489609591,492.69690385370086,317.10766820767094,216.46399309297917,155.0030376677125
PR40197,3140.0039084586147,1513.6377424511484,824.1147430795673,492.77332224345787,317.15339498537276,216.4931631435723,155.02264652366563
PR40198,3140.63504665781,1513.9145940344006,824.2530604091085,492.8497524858781,317.1991283568546,216.52233712503596,155.04225786026194
PR40199,3141.266311715264,1514.1914962551318,824.391400953481,492.9261945827992,317.24486832306724,216.55151503789912,155.06187167781528
PR40200,3141.897703656474,1514.4684491226035,824.52976471658,493.0026485360602,317.29061488496166,216.58069688269194,155.0814879766395
PR40201,3142.529222506944,1514.745452646082,824.6681517023006,493.0791143475,317.3363680434889,216.60988265994465,155.10110675704848
PR40202,3143.160868292183,1515.0225068348275,824.8065619145436,493.1555920189583,317.38212779960026,216.6390723701864,155.12072801935616
PR40203,3143.7926410377045,1515.2996116981092,824.9449953572058,493.23208155227377,317.4278941542471,216.6682660139476,155.14035176387654
PR40204,3144.4245407690273,1515.5767672451957,825.0834520341848,493.30858294928663,317.4736671083809,216.69746359175872,155.1599779909236
PR40205,3145.056567511682,1515.8539734853578,825.2219319493828,493.3850962118374,317.5194466629533,216.72666510414908,155.17960670081146
PR40206,3145.6887212911847,1516.131230427867,825.3604351066973,493.4616213417656,317.5652328189156,216.7558705516493,155.19923789385413
PR40207,3146.321002133077,1516.4085380819972,825.4989615100322,493.5381583409122,317.6110255772207,216.78507993479005,155.2188715703658
PR40208,3146.9534100628975,1516.6858964570238,825.6375111632875,493.6147072111183,317.6568249388202,216.81429325410093,155.23850773066061
PR40209,3147.585945106191,1516.9633055622237,825.7760840703639,493.6912679542255,317.70263090466625,216.8435105101127,155.25814637505283
PR40210,3148.2186072885074,1517.240765406876,825.9146802351672,493.7678405720745,317.7484434757112,216.87273170335632,155.27778750385664
PR40211,3148.851396635401,1517.5182760002613,826.0532996615982,493.84442506650737,317.7942626529075,216.90195683436156,155.2974311173864
PR40212,3149.4843131724324,1517.7958373516612,826.1919423535636,493.92102143936637,317.8400884372078,216.93118590365938,155.31707721595654
PR40213,3150.1173569251664,1518.0734494703602,826.3306083149672,493.99762969249423,317.8859208295647,216.96041891178098,155.33672579988115
PR40214,3150.7505279191732,1518.3511123656433,826.4692975497127,494.07424982773273,317.93175983093124,216.98965585925632,155.35637686947481
PR40215,3151.383826180028,1518.628826046801,826.6080100617093,494.1508818469253,317.97760544226037,217.01889674661703,155.376030425052
PR40216,3152.0172517333117,1518.9065905231166,826.7467458548623,494.2275257519151,318.02345766450526,217.04814157439327,155.39568646692712
PR40217,3152.65080460461,1519.1844058038835,826.8855049330776,494.3041815445461,318.06931649861923,217.07739034311643,155.41534499541478
PR40218,3153.2844848195136,1519.4622718983942,827.0242873002666,494.38084922666127,318.1151819455556,217.10664305331795,155.43500601082954
PR40219,3153.9182924036186,1519.7401888159427,827.1630929603347,494.45752880010514,318.16105400626805,217.13589970552823,155.454669513486
PR40220,3154.5522273825254,1520.0181565658247,827.3019219171944,494.5342202667224,318.2069326817102,217.16516030027884,155.4743355036988
PR40221,3155.1862897818414,1520.2961751573378,827.4407741747542,494.61092362835694,318.25281797283594,217.19442483810144,155.49400398178267
PR40222,3155.820479627177,1520.5742445997812,827.5796497369237,494.68763888685413,318.29870988059923,217.22369331952666,155.51367494805228
PR40223,3156.454796944149,1520.8523649024557,827.7185486076169,494.76436604405916,318.3446084059542,217.2529657450863,155.53334840282247
PR40224,3157.0892417583796,1521.1305360746637,827.857470790743,494.841105101818,318.3905135498551,217.28224211531221,155.553024346408
