ID,PA,PB,PC,PD,PE,PF,PG
PR40216,3114,1499,816,487,313,214,152
PR40217,3115,1499,816,487,313,214,152
PR40218,3115,1499,816,487,313,214,152
PR40219,3116,1500,816,487,313,214,152
PR40220,3117,1500,816,488,313,214,152
PR40221,3117,1500,816,488,313,214,152
PR40222,3118,1501,817,488,313,214,153
PR40223,3118,1501,817,488,313,214,153
PR40224,3119,1501,817,488,313,214,153
PR40225,3120,1501,817,488,313,214,153
PR40226,3120,1502,817,488,313,214,153
PR40227,3121,1502,817,488,314,214,153
PR40228,3122,1502,817,488,314,214,153
PR40229,3122,1503,818,488,314,214,153
PR40230,3123,1503,818,488,314,214,153
PR40231,3124,1503,818,488,314,214,153
PR40232,3124,1503,818,488,314,215,153
PR40233,3125,1504,818,489,314,215,153
PR40234,3125,1504,818,489,314,215,153
PR40235,3126,1504,818,489,314,215,153
PR40236,3127,1504,819,489,314,215,153
PR40237,3127,1505,819,489,314,215,153
PR40238,3128,1505,819,489,314,215,153
PR40239,3129,1505,819,489,314,215,153
PR40240,3129,1506,819,489,314,215,153
PR40241,3130,1506,819,489,314,215,153
PR40242,3131,1506,819,489,314,215,153
PR40243,3131,1506,820,489,314,215,153
PR40244,3132,1507,820,489,314,215,153
PR40245,3132,1507,820,489,314,215,153
PR40246,3133,1507,820,490,314,215,153
PR40247,3134,1508,820,490,314,215,153
PR40248,3134,1508,820,490,314,215,153
PR40249,3135,1508,820,490,315,215,153
PR40250,3136,1508,820,490,315,215,153
PR40251,3136,1509,821,490,315,215,153
PR40252,3137,1509,821,490,315,215,153
PR40253,3138,1509,821,490,315,215,153
PR40254,3138,1509,821,490,315,215,153
PR40255,3139,1510,821,490,315,215,153
PR40256,3139,1510,821,490,315,215,153
PR40257,3140,1510,821,490,315,215,153
PR40258,3141,1511,822,490,315,215,153
PR40259,3141,1511,822,491,315,215,153
PR40260,3142,1511,822,491,315,215,153
PR40261,3143,1511,822,491,315,215,153
PR40262,3143,1512,822,491,315,215,153
PR40263,3144,1512,822,491,315,215,153
PR40264,3145,1512,822,491,315,215,153
PR40265,3145,1513,823,491,315,215,153
PR40266,3146,1513,823,491,315,216,153
PR40267,3146,1513,823,491,315,216,153
PR40268,3147,1513,823,491,315,216,153
PR40269,3148,1514,823,491,315,216,153
PR40270,3148,1514,823,491,316,216,153
PR40271,3149,1514,823,491,316,216,153
PR40272,3150,1515,824,492,316,216,154
PR40273,3150,1515,824,492,316,216,154
PR40274,3151,1515,824,492,316,216,154
PR40275,3152,1515,824,492,316,216,154
PR40276,3152,1516,824,492,316,216,154
PR40277,3153,1516,824,492,316,216,154
PR40278,3154,1516,824,492,316,216,154
PR40279,3154,1517,825,492,316,216,154
PR40280,3155,1517,825,492,316,216,154
PR40281,3155,1517,825,492,316,216,154
PR40282,3156,1517,825,492,316,216,154
PR40283,3157,1518,825,492,316,216,154
PR40284,3157,1518,825,492,316,216,154
PR40285,3158,1518,825,493,316,216,154
PR40286,3159,1518,826,493,316,216,154
PR40287,3159,1519,826,493,316,216,154
PR40288,3160,1519,826,493,316,216,154
PR40289,3161,1519,826,493,316,216,154
PR40290,3161,1520,826,493,316,216,154
PR40291,3162,1520,826,493,316,216,154
PR40292,3163,1520,826,493,317,216,154
PR40293,3163,1520,826,493,317,216,154
PR40294,3164,1521,827,493,317,216,154
PR40295,3164,1521,827,493,317,216,154
PR40296,3165,1521,827,493,317,216,154
PR40297,3166,1522,827,493,317,216,154
PR40298,3166,1522,827,494,317,216,154
PR40299,3167,1522,827,494,317,216,154
PR40300,3168,1522,827,494,317,217,154
PR40301,3168,1523,828,494,317,217,154
PR40302,3169,1523,828,494,317,217,154
PR40303,3170,1523,828,494,317,217,154
PR40304,3170,1524,828,494,317,217,154
PR40305,3171,1524,828,494,317,217,154
PR40306,3172,1524,828,494,317,217,154
PR40307,3172,1524,828,494,317,217,154
PR40308,3173,1525,829,494,317,217,154
PR40309,3173,1525,829,494,317,217,154
PR40310,3174,1525,829,494,317,217,154
PR40311,3175,1526,829,495,317,217,154
PR40312,3175,1526,829,495,317,217,154
PR40313,3176,1526,829,495,318,217,154
PR40314,3177,1526,829,495,318,217,154
PR40315,3177,1527,830,495,318,217,154
PR40316,3178,1527,830,495,318,217,154
PR40317,3179,1527,830,495,318,217,154
PR40318,3179,1528,830,495,318,217,154
PR40319,3180,1528,830,495,318,217,154
PR40320,3181,1528,830,495,318,217,154
PR40321,3181,1528,830,495,318,217,154
PR40322,3182,1529,831,495,318,217,154
PR40323,3183,1529,831,495,318,217,155
PR40324,3183,1529,831,496,318,217,155
PR40325,3184,1529,831,496,318,217,155
PR40326,3184,1530,831,496,318,217,155
PR40327,3185,1530,831,496,318,217,155
PR40328,3186,1530,831,496,318,217,155
PR40329,3186,1531,832,496,318,217,155
PR40330,3187,1531,832,496,318,217,155
PR40331,3188,1531,832,496,318,217,155
PR40332,3188,1531,832,496,318,217,155
PR40333,3189,1532,832,496,318,217,155
PR40334,3190,1532,832,496,318,218,155
PR40335,3190,1532,832,496,319,218,155
PR40336,3191,1533,833,497,319,218,155
PR40337,3192,1533,833,497,319,218,155
PR40338,3192,1533,833,497,319,218,155
PR40339,3193,1533,833,497,319,218,155
PR40340,3194,1534,833,497,319,218,155
PR40341,3194,1534,833,497,319,218,155
PR40342,3195,1534,833,497,319,218,155
PR40343,3196,1535,834,497,319,218,155
PR40344,3196,1535,834,497,319,218,155
PR40345,3197,1535,834,497,319,218,155
PR40346,3197,1535,834,497,319,218,155
PR40347,3198,1536,834,497,319,218,155
PR40348,3199,1536,834,497,319,218,155
PR40349,3199,1536,834,498,319,218,155
PR40350,3200,1537,835,498,319,218,155
PR40351,3201,1537,835,498,319,218,155
PR40352,3201,1537,835,498,319,218,155
PR40353,3202,1537,835,498,319,218,155
PR40354,3203,1538,835,498,319,218,155
PR40355,3203,1538,835,498,319,218,155
PR40356,3204,1538,835,498,320,218,155
PR40357,3205,1539,836,498,320,218,155
PR40358,3205,1539,836,498,320,218,155
PR40359,3206,1539,836,498,320,218,155
PR40360,3207,1539,836,498,320,218,155
PR40361,3207,1540,836,498,320,218,155
PR40362,3208,1540,836,499,320,218,155
PR40363,3209,1540,836,499,320,218,155
PR40364,3209,1541,837,499,320,218,155
PR40365,3210,1541,837,499,320,218,155
PR40366,3210,1541,837,499,320,218,155
PR40367,3211,1541,837,499,320,219,155
PR40368,3212,1542,837,499,320,219,155
PR40369,3212,1542,837,499,320,219,155
PR40370,3213,1542,837,499,320,219,155
PR40371,3214,1543,838,499,320,219,155
PR40372,3214,1543,838,499,320,219,155
PR40373,3215,1543,838,499,320,219,156
PR40374,3216,1543,838,499,320,219,156
PR40375,3216,1544,838,500,320,219,156
PR40376,3217,1544,838,500,320,219,156
PR40377,3218,1544,838,500,320,219,156
PR40378,3218,1545,839,500,321,219,156
PR40379,3219,1545,839,500,321,219,156
PR40380,3220,1545,839,500,321,219,156
PR40381,3220,1545,839,500,321,219,156
PR40382,3221,1546,839,500,321,219,156
PR40383,3222,1546,839,500,321,219,156
PR40384,3222,1546,839,500,321,219,156
PR40385,3223,1547,840,500,321,219,156
PR40386,3224,1547,840,500,321,219,156
PR40387,3224,1547,840,501,321,219,156
PR40388,3225,1547,840,501,321,219,156
PR40389,3226,1548,840,501,321,219,156
PR40390,3226,1548,840,501,321,219,156
PR40391,3227,1548,840,501,321,219,156
PR40392,3228,1549,841,501,321,219,156
PR40393,3228,1549,841,501,321,219,156
PR40394,3229,1549,841,501,321,219,156
PR40395,3229,1549,841,501,321,219,156
PR40396,3230,1550,841,501,321,219,156
PR40397,3231,1550,841,501,321,219,156
PR40398,3231,1550,841,501,321,219,156
PR40399,3232,1551,842,501,322,219,156
PR40400,3233,1551,842,502,322,219,156
PR40401,3233,1551,842,502,322,220,156
PR40402,3234,1551,842,502,322,220,156
PR40403,3235,1552,842,502,322,220,156
PR40404,3235,1552,842,502,322,220,156
PR40405,3236,1552,842,502,322,220,156
PR40406,3237,1553,843,502,322,220,156
PR40407,3237,1553,843,502,322,220,156
PR40408,3238,1553,843,502,322,220,156
PR40409,3239,1553,843,502,322,220,156
PR40410,3239,1554,843,502,322,220,156
PR40411,3240,1554,843,502,322,220,156
PR40412,3241,1554,843,502,322,220,156
PR40413,3241,1555,844,503,322,220,156
PR40414,3242,1555,844,503,322,220,156
PR40415,3243,1555,844,503,322,220,156
PR40416,3243,1555,844,503,322,220,156
PR40417,3244,1556,844,503,322,220,156
PR40418,3245,1556,844,503,322,220,156
PR40419,3245,1556,844,503,322,220,156
PR40420,3246,1557,845,503,323,220,156
PR40421,3247,1557,845,503,323,220,156
PR40422,3247,1557,845,503,323,220,156
PR40423,3248,1558,845,503,323,220,157
PR40424,3249,1558,845,503,323,220,157
PR40425,3249,1558,845,504,323,220,157
PR40426,3250,1558,845,504,323,220,157
PR40427,3251,1559,846,504,323,220,157
PR40428,3251,1559,846,504,323,220,157
PR40429,3252,1559,846,504,323,220,157
PR40430,3253,1560,846,504,323,220,157
PR40431,3253,1560,846,504,323,220,157
PR40432,3254,1560,846,504,323,220,157
PR40433,3255,1560,846,504,323,220,157
PR40434,3255,1561,847,504,323,221,157
PR40435,3256,1561,847,504,323,221,157
PR40436,3257,1561,847,504,323,221,157
PR40437,3257,1562,847,504,323,221,157
PR40438,3258,1562,847,505,323,221,157
PR40439,3258,1562,847,505,323,221,157
PR40440,3259,1562,847,505,323,221,157
PR40441,3260,1563,848,505,324,221,157
PR40442,3260,1563,848,505,324,221,157
PR40443,3261,1563,848,505,324,221,157
PR40444,3262,1564,848,505,324,221,157
PR40445,3262,1564,848,505,324,221,157
PR40446,3263,1564,848,505,324,221,157
PR40447,3264,1564,848,505,324,221,157
PR40448,3264,1565,849,505,324,221,157
PR40449,3265,1565,849,505,324,221,157
PR40450,3266,1565,849,505,324,221,157
PR40451,3266,1566,849,506,324,221,157
PR40452,3267,1566,849,506,324,221,157
PR40453,3268,1566,849,506,324,221,157
PR40454,3268,1566,849,506,324,221,157
PR40455,3269,1567,850,506,324,221,157
PR40456,3270,1567,850,506,324,221,157
PR40457,3270,1567,850,506,324,221,157
PR40458,3271,1568,850,506,324,221,157
PR40459,3272,1568,850,506,324,221,157
PR40460,3272,1568,850,506,324,221,157
PR40461,3273,1569,850,506,324,221,157
PR40462,3274,1569,851,506,325,221,157
PR40463,3274,1569,851,507,325,221,157
PR40464,3275,1569,851,507,325,221,157
PR40465,3276,1570,851,507,325,221,157
PR40466,3276,1570,851,507,325,221,157
PR40467,3277,1570,851,507,325,222,157
PR40468,3278,1571,851,507,325,222,157
PR40469,3278,1571,852,507,325,222,157
PR40470,3279,1571,852,507,325,222,157
PR40471,3280,1571,852,507,325,222,157
PR40472,3280,1572,852,507,325,222,158
PR40473,3281,1572,852,507,325,222,158
PR40474,3282,1572,852,507,325,222,158
PR40475,3282,1573,852,507,325,222,158
PR40476,3283,1573,853,508,325,222,158
PR40477,3284,1573,853,508,325,222,158
PR40478,3284,1573,853,508,325,222,158
PR40479,3285,1574,853,508,325,222,158
PR40480,3286,1574,853,508,325,222,158
PR40481,3286,1574,853,508,325,222,158
PR40482,3287,1575,853,508,325,222,158
PR40483,3288,1575,854,508,326,222,158
PR40484,3288,1575,854,508,326,222,158
PR40485,3289,1576,854,508,326,222,158
PR40486,3290,1576,854,508,326,222,158
PR40487,3290,1576,854,508,326,222,158
PR40488,3291,1576,854,509,326,222,158
PR40489,3292,1577,855,509,326,222,158
PR40490,3292,1577,855,509,326,222,158
PR40491,3293,1577,855,509,326,222,158
PR40492,3294,1578,855,509,326,222,158
PR40493,3294,1578,855,509,326,222,158
PR40494,3295,1578,855,509,326,222,158
PR40495,3296,1578,855,509,326,222,158
PR40496,3296,1579,856,509,326,222,158
PR40497,3297,1579,856,509,326,222,158
PR40498,3298,1579,856,509,326,222,158
PR40499,3298,1580,856,509,326,222,158
PR40500,3299,1580,856,509,326,223,158
PR40501,3300,1580,856,510,326,223,158
PR40502,3301,1580,856,510,326,223,158
PR40503,3301,1581,857,510,326,223,158
PR40504,3302,1581,857,510,327,223,158
PR40505,3303,1581,857,510,327,223,158
PR40506,3303,1582,857,510,327,223,158
PR40507,3304,1582,857,510,327,223,158
PR40508,3305,1582,857,510,327,223,158
PR40509,3305,1583,857,510,327,223,158
PR40510,3306,1583,858,510,327,223,158
PR40511,3307,1583,858,510,327,223,158
PR40512,3307,1583,858,510,327,223,158
PR40513,3308,1584,858,511,327,223,158
PR40514,3309,1584,858,511,327,223,158
PR40515,3309,1584,858,511,327,223,158
PR40516,3310,1585,858,511,327,223,158
PR40517,3311,1585,859,511,327,223,158
PR40518,3311,1585,859,511,327,223,158
PR40519,3312,1585,859,511,327,223,158
PR40520,3313,1586,859,511,327,223,158
PR40521,3313,1586,859,511,327,223,159
PR40522,3314,1586,859,511,327,223,159
PR40523,3315,1587,859,511,327,223,159
PR40524,3315,1587,860,511,327,223,159
PR40525,3316,1587,860,511,328,223,159
PR40526,3317,1588,860,512,328,223,159
PR40527,3317,1588,860,512,328,223,159
PR40528,3318,1588,860,512,328,223,159
PR40529,3319,1588,860,512,328,223,159
PR40530,3319,1589,860,512,328,223,159
PR40531,3320,1589,861,512,328,223,159
PR40532,3321,1589,861,512,328,223,159
PR40533,3321,1590,861,512,328,224,159
PR40534,3322,1590,861,512,328,224,159
PR40535,3323,1590,861,512,328,224,159
PR40536,3323,1590,861,512,328,224,159
PR40537,3324,1591,862,512,328,224,159
PR40538,3325,1591,862,513,328,224,159
PR40539,3325,1591,862,513,328,224,159
PR40540,3326,1592,862,513,328,224,159
PR40541,3327,1592,862,513,328,224,159
PR40542,3327,1592,862,513,328,224,159
PR40543,3328,1593,862,513,328,224,159
PR40544,3329,1593,863,513,328,224,159
PR40545,3329,1593,863,513,328,224,159
PR40546,3330,1593,863,513,329,224,159
PR40547,3331,1594,863,513,329,224,159
PR40548,3332,1594,863,513,329,224,159
PR40549,3332,1594,863,513,329,224,159
PR40550,3333,1595,863,514,329,224,159
PR40551,3334,1595,864,514,329,224,159
PR40552,3334,1595,864,514,329,224,159
PR40553,3335,1595,864,514,329,224,159
PR40554,3336,1596,864,514,329,224,159
PR40555,3336,1596,864,514,329,224,159
PR40556,3337,1596,864,514,329,224,159
PR40557,3338,1597,864,514,329,224,159
PR40558,3338,1597,865,514,329,224,159
PR40559,3339,1597,865,514,329,224,159
PR40560,3340,1598,865,514,329,224,159
PR40561,3340,1598,865,514,329,224,159
PR40562,3341,1598,865,514,329,224,159
PR40563,3342,1598,865,515,329,224,159
PR40564,3342,1599,865,515,329,224,159
PR40565,3343,1599,866,515,329,224,159
PR40566,3344,1599,866,515,329,225,159
PR40567,3344,1600,866,515,330,225,159
PR40568,3345,1600,866,515,330,225,159
PR40569,3346,1600,866,515,330,225,159
PR40570,3346,1600,866,515,330,225,160
PR40571,3347,1601,866,515,330,225,160
PR40572,3348,1601,867,515,330,225,160
PR40573,3348,1601,867,515,330,225,160
PR40574,3349,1602,867,515,330,225,160
PR40575,3350,1602,867,516,330,225,160
PR40576,3351,1602,867,516,330,225,160
PR40577,3351,1603,867,516,330,225,160
PR40578,3352,1603,868,516,330,225,160
PR40579,3353,1603,868,516,330,225,160
PR40580,3353,1603,868,516,330,225,160
PR40581,3354,1604,868,516,330,225,160
PR40582,3355,1604,868,516,330,225,160
PR40583,3355,1604,868,516,330,225,160
PR40584,3356,1605,868,516,330,225,160
PR40585,3357,1605,869,516,330,225,160
PR40586,3357,1605,869,516,330,225,160
PR40587,3358,1606,869,516,330,225,160
PR40588,3359,1606,869,517,331,225,160
PR40589,3359,1606,869,517,331,225,160
PR40590,3360,1606,869,517,331,225,160
PR40591,3361,1607,869,517,331,225,160
PR40592,3361,1607,870,517,331,225,160
PR40593,3362,1607,870,517,331,225,160
PR40594,3363,1608,870,517,331,225,160
PR40595,3363,1608,870,517,331,225,160
PR40596,3364,1608,870,517,331,225,160
PR40597,3365,1609,870,517,331,225,160
PR40598,3366,1609,870,517,331,226,160
PR40599,3366,1609,871,517,331,226,160
PR40600,3367,1609,871,518,331,226,160
PR40601,3368,1610,871,518,331,226,160
PR40602,3368,1610,871,518,331,226,160
PR40603,3369,1610,871,518,331,226,160
PR40604,3370,1611,871,518,331,226,160
PR40605,3370,1611,872,518,331,226,160
PR40606,3371,1611,872,518,331,226,160
PR40607,3372,1612,872,518,331,226,160
PR40608,3372,1612,872,518,332,226,160
PR40609,3373,1612,872,518,332,226,160
PR40610,3374,1612,872,518,332,226,160
PR40611,3374,1613,872,518,332,226,160
PR40612,3375,1613,873,519,332,226,160
PR40613,3376,1613,873,519,332,226,160
PR40614,3377,1614,873,519,332,226,160
PR40615,3377,1614,873,519,332,226,160
PR40616,3378,1614,873,519,332,226,160
PR40617,3379,1614,873,519,332,226,160
PR40618,3379,1615,873,519,332,226,161
PR40619,3380,1615,874,519,332,226,161
PR40620,3381,1615,874,519,332,226,161
PR40621,3381,1616,874,519,332,226,161
PR40622,3382,1616,874,519,332,226,161
PR40623,3383,1616,874,519,332,226,161
PR40624,3383,1617,874,520,332,226,161
PR40625,3384,1617,874,520,332,226,161
PR40626,3385,1617,875,520,332,226,161
PR40627,3385,1617,875,520,332,226,161
PR40628,3386,1618,875,520,332,226,161
PR40629,3387,1618,875,520,333,226,161
PR40630,3388,1618,875,520,333,227,161
PR40631,3388,1619,875,520,333,227,161
PR40632,3389,1619,876,520,333,227,161
PR40633,3390,1619,876,520,333,227,161
PR40634,3390,1620,876,520,333,227,161
PR40635,3391,1620,876,520,333,227,161
PR40636,3392,1620,876,520,333,227,161
PR40637,3392,1620,876,521,333,227,161
PR40638,3393,1621,876,521,333,227,161
PR40639,3394,1621,877,521,333,227,161
PR40640,3394,1621,877,521,333,227,161
PR40641,3395,1622,877,521,333,227,161
PR40642,3396,1622,877,521,333,227,161
PR40643,3396,1622,877,521,333,227,161
PR40644,3397,1623,877,521,333,227,161
PR40645,3398,1623,877,521,333,227,161
PR40646,3399,1623,878,521,333,227,161
PR40647,3399,1623,878,521,333,227,161
PR40648,3400,1624,878,521,333,227,161
PR40649,3401,1624,878,522,334,227,161
PR40650,3401,1624,878,522,334,227,161
PR40651,3402,1625,878,522,334,227,161
PR40652,3403,1625,879,522,334,227,161
PR40653,3403,1625,879,522,334,227,161
PR40654,3404,1626,879,522,334,227,161
PR40655,3405,1626,879,522,334,227,161
PR40656,3405,1626,879,522,334,227,161
PR40657,3406,1626,879,522,334,227,161
PR40658,3407,1627,879,522,334,227,161
PR40659,3408,1627,880,522,334,227,161
PR40660,3408,1627,880,522,334,227,161
PR40661,3409,1628,880,523,334,227,161
PR40662,3410,1628,880,523,334,227,161
PR40663,3410,1628,880,523,334,228,161
PR40664,3411,1629,880,523,334,228,161
