ID,PA,PB,PC,PD,PE,PF,PG
PR40117,3090,1489,810,483,311,212,151
PR40118,3090,1489,810,483,311,212,151
PR40119,3091,1489,810,484,311,212,151
PR40120,3092,1490,810,484,311,212,151
PR40121,3092,1490,810,484,311,212,151
PR40122,3095,1491,811,484,311,213,151
PR40123,3096,1491,811,484,311,213,151
PR40124,3096,1492,811,484,312,213,151
PR40125,3097,1492,811,484,312,213,151
PR40126,3097,1492,811,484,312,213,151
PR40127,3100,1493,812,485,312,213,151
PR40128,3111,1498,814,486,313,213,152
PR40129,3113,1499,815,486,313,213,152
PR40130,3113,1499,815,486,313,213,152
PR40131,3114,1499,815,486,313,213,152
PR40132,3115,1500,815,486,313,213,152
PR40133,3115,1500,815,486,313,214,152
PR40134,3116,1500,815,487,313,214,152
PR40135,3117,1501,816,487,313,214,152
PR40136,3118,1501,816,487,313,214,152
PR40137,3119,1502,816,487,313,214,152
PR40138,3119,1502,816,487,313,214,152
PR40139,3081,1485,808,482,310,212,151
PR40140,3082,1485,808,482,310,212,151
PR40141,3082,1486,808,483,311,212,151
PR40142,3083,1486,808,483,311,212,151
PR40143,3084,1486,808,483,311,212,151
PR40144,3086,1487,809,483,311,212,151
PR40145,3087,1488,809,483,311,212,151
PR40146,3088,1488,809,483,311,212,151
PR40147,3088,1488,809,483,311,212,151
PR40148,3089,1488,809,483,311,212,151
PR40149,3094,1490,811,484,311,213,151
PR40150,3101,1494,812,485,312,213,151
PR40151,3102,1494,812,485,312,213,151
PR40152,405116,125256,47098,20584,10123,5478,3198
PR40153,405289,125305,47115,20590,10126,5480,3199
PR40154,3098,1493,812,484,312,213,151
PR40155,3099,1493,812,484,312,213,151
PR40156,3101,1494,812,485,312,213,151
PR40157,3103,1495,813,485,312,213,151
PR40158,3103,1495,813,485,312,213,152
PR40159,3104,1495,813,485,312,213,152
PR40160,3105,1495,813,485,312,213,152
PR40161,3105,1496,813,485,312,213,152
PR40162,3106,1496,813,485,312,213,152
PR40163,3107,1496,813,485,312,213,152
PR40164,3107,1497,814,486,312,213,152
PR40165,3108,1497,814,486,312,213,152
PR40166,3109,1497,814,486,312,213,152
PR40167,3109,1497,814,486,312,213,152
PR40168,3110,1498,814,486,313,213,152
PR40169,3111,1498,814,486,313,213,152
PR40170,3112,1499,815,486,313,213,152
PR40171,3117,1501,816,487,313,214,152
PR40172,3120,1502,816,487,313,214,152
PR40173,3121,1502,816,487,313,214,152
PR40174,3121,1503,817,487,313,214,152
PR40175,3122,1503,817,487,313,214,152
PR40176,3123,1503,817,487,313,214,152
PR40177,3123,1504,817,487,313,214,152
PR40178,3124,1504,817,488,314,214,152
PR40179,3125,1504,817,488,314,214,152
PR40180,3125,1504,817,488,314,214,152
PR40181,3126,1505,818,488,314,214,152
PR40182,3127,1505,818,488,314,214,152
PR40183,3127,1505,818,488,314,214,152
PR40184,3128,1506,818,488,314,214,152
PR40185,3129,1506,818,488,314,214,152
PR40186,3129,1506,818,488,314,214,152
PR40187,3130,1506,818,488,314,214,152
PR40188,3131,1507,819,488,314,214,152
PR40189,3132,1507,819,488,314,214,152
PR40190,3133,1508,819,489,314,214,152
PR40191,3135,1509,819,489,314,214,152
PR40192,3135,1509,820,489,314,214,152
PR40193,3147,1514,822,490,315,215,153
PR40194,3148,1514,822,490,315,215,153
PR40195,3149,1515,823,490,315,215,153
PR40196,3154,1517,824,491,316,215,153
PR40197,3156,1518,824,491,316,215,153
PR40198,3157,1518,824,491,316,215,153
PR40199,3159,1519,825,492,316,216,153
PR40200,3160,1519,825,492,316,216,153
PR40201,3160,1520,825,492,316,216,153
PR40202,3161,1520,825,492,316,216,153
PR40203,3162,1520,825,492,316,216,153
PR40204,3163,1521,826,492,316,216,153
PR40205,3164,1521,826,492,316,216,153
PR40206,3165,1522,826,492,316,216,153
PR40207,3166,1522,826,493,317,216,153
PR40208,3167,1523,827,493,317,216,153
PR40209,3168,1523,827,493,317,216,153
PR40210,3168,1523,827,493,317,216,153
PR40211,3171,1524,827,493,317,216,154
PR40212,3172,1525,828,493,317,216,154
PR40213,3174,1526,828,493,317,216,154
PR40214,3174,1526,828,494,317,216,154
PR40215,3175,1526,828,494,317,216,154
PR40216,3176,1527,829,494,317,216,154
PR40217,3177,1527,829,494,317,216,154
PR40218,3131,1507,819,488,314,214,152
PR40219,3133,1508,819,489,314,214,152
PR40220,3134,1508,819,489,314,214,152
PR40221,3136,1509,820,489,314,214,153
PR40222,3137,1509,820,489,314,214,153
PR40223,3138,1510,820,489,315,215,153
PR40224,3139,1511,821,489,315,215,153
PR40225,3140,1511,821,489,315,215,153
PR40226,3141,1511,821,490,315,215,153
PR40227,3141,1511,821,490,315,215,153
PR40228,3142,1512,821,490,315,215,153
PR40229,3143,1512,821,490,315,215,153
PR40230,3145,1513,822,490,315,215,153
PR40231,3146,1513,822,490,315,215,153
PR40232,3151,1516,823,491,315,215,153
PR40233,3151,1516,823,491,315,215,153
PR40234,3153,1517,824,491,316,215,153
PR40235,3155,1517,824,491,316,215,153
PR40236,3156,1518,824,491,316,215,153
PR40237,3158,1518,824,492,316,215,153
PR40238,3158,1519,825,492,316,215,153
PR40239,3162,1521,825,492,316,216,153
PR40240,3164,1521,826,492,316,216,153
PR40241,3166,1522,826,493,316,216,153
PR40242,3169,1524,827,493,317,216,154
PR40243,3170,1524,827,493,317,216,154
PR40244,3170,1524,827,493,317,216,154
PR40245,3172,1525,828,493,317,216,154
PR40246,3173,1525,828,493,317,216,154
PR40247,3176,1526,828,494,317,216,154
PR40248,3178,1528,829,494,317,216,154
PR40249,3183,1529,830,495,318,217,154
PR40250,3137,1510,820,489,314,215,153
PR40251,3139,1510,820,489,315,215,153
PR40252,3143,1512,821,490,315,215,153
PR40253,3144,1513,822,490,315,215,153
PR40254,3145,1513,822,490,315,215,153
PR40255,3147,1514,822,490,315,215,153
PR40256,3149,1515,823,491,315,215,153
PR40257,3150,1515,823,491,315,215,153
PR40258,3152,1516,823,491,316,215,153
PR40259,3153,1516,823,491,316,215,153
PR40260,3184,1530,830,495,318,217,154
PR40261,3185,1530,830,495,318,217,154
PR40262,3185,1531,830,495,318,217,154
PR40263,3187,1531,831,495,318,217,154
PR40264,3189,1532,831,495,318,217,154
PR40265,3191,1533,832,496,318,217,154
PR40266,3193,1534,832,496,318,217,154
PR40267,3195,1535,833,496,319,217,154
PR40268,3196,1535,833,496,319,217,154
PR40269,3199,1537,833,496,319,217,154
PR40270,3201,1537,834,497,319,217,154
PR40271,3203,1538,834,497,319,218,155
PR40272,3204,1539,835,497,319,218,155
PR40273,3205,1539,835,497,319,218,155
PR40274,3206,1540,835,497,319,218,155
PR40275,3215,1543,837,498,320,218,155
PR40276,3219,1545,838,499,320,218,155
PR40277,3219,1546,838,499,320,218,155
PR40278,3220,1546,838,499,320,218,155
PR40279,3178,1527,829,494,317,216,154
PR40280,3179,1528,829,494,317,216,154
PR40281,3180,1528,829,494,318,216,154
PR40282,3181,1529,829,494,318,216,154
PR40283,3181,1529,830,494,318,217,154
PR40284,3182,1529,830,494,318,217,154
PR40285,3183,1530,830,495,318,217,154
PR40286,3186,1531,831,495,318,217,154
PR40287,3187,1531,831,495,318,217,154
PR40288,3188,1532,831,495,318,217,154
PR40289,3189,1532,831,495,318,217,154
PR40290,3190,1533,832,495,318,217,154
PR40291,3191,1533,832,496,318,217,154
PR40292,3192,1534,832,496,318,217,154
PR40293,3193,1534,832,496,318,217,154
PR40294,3194,1534,832,496,319,217,154
PR40295,3195,1535,833,496,319,217,154
PR40296,3197,1536,833,496,319,217,154
PR40297,3198,1536,833,496,319,217,154
PR40298,3198,1536,833,496,319,217,154
PR40299,3200,1537,834,497,319,217,154
PR40300,3200,1537,834,497,319,217,154
PR40301,3202,1538,834,497,319,217,154
PR40302,3202,1538,834,497,319,217,155
PR40303,3204,1539,834,497,319,218,155
PR40304,3206,1540,835,497,319,218,155
PR40305,3207,1540,835,497,319,218,155
PR40306,3208,1540,835,498,319,218,155
PR40307,3208,1541,836,498,320,218,155
PR40308,3209,1541,836,498,320,218,155
PR40309,3210,1541,836,498,320,218,155
PR40310,3210,1542,836,498,320,218,155
PR40311,3211,1542,836,498,320,218,155
PR40312,3212,1542,836,498,320,218,155
PR40313,3213,1543,836,498,320,218,155
PR40314,3213,1543,837,498,320,218,155
PR40315,3224,1548,839,500,321,218,155
PR40316,435555,133784,50029,21763,10660,5749,3346
PR40317,435648,133810,50038,21767,10662,5750,3346
PR40318,435741,133836,50047,21770,10663,5751,3347
PR40319,436860,134148,50154,21813,10683,5761,3352
PR40320,500356,151762,56159,24213,11770,6306,3649
PR40321,3214,1543,837,498,320,218,155
PR40322,3215,1544,837,498,320,218,155
PR40323,3216,1544,837,499,320,218,155
PR40324,3217,1544,837,499,320,218,155
PR40325,3223,1547,839,499,321,218,155
PR40326,3224,1547,839,499,321,218,155
PR40327,3225,1548,839,500,321,218,155
PR40328,427623,131567,49269,21458,10521,5679,3308
PR40329,498222,151173,55959,24134,11734,6288,3639
PR40330,498328,151202,55969,24138,11736,6289,3640
PR40331,415728,128236,48124,20997,10311,5573,3250
PR40332,415817,128261,48133,21000,10313,5574,3250
PR40333,3217,1545,837,499,320,218,155
PR40334,3218,1545,838,499,320,218,155
PR40335,3221,1546,838,499,320,218,155
PR40336,3221,1546,838,499,320,218,155
PR40337,3222,1547,838,499,321,218,155
PR40338,3226,1548,839,500,321,219,155
PR40339,3226,1549,839,500,321,219,155
PR40340,3227,1549,840,500,321,219,155
PR40341,3228,1549,840,500,321,219,155
PR40342,3228,1549,840,500,321,219,155
PR40343,3229,1550,840,500,321,219,155
PR40344,3230,1550,840,500,321,219,155
PR40345,3230,1550,840,500,321,219,155
PR40346,3231,1551,840,500,321,219,155
PR40347,3232,1551,841,500,321,219,155
PR40348,3232,1551,841,500,321,219,155
PR40349,3233,1552,841,501,321,219,155
PR40350,3234,1552,841,501,321,219,155
PR40351,3235,1552,841,501,321,219,155
PR40352,3235,1552,841,501,321,219,156
PR40353,3236,1553,841,501,321,219,156
PR40354,3237,1553,842,501,322,219,156
PR40355,3237,1553,842,501,322,219,156
PR40356,3238,1554,842,501,322,219,156
PR40357,3239,1554,842,501,322,219,156
PR40358,3239,1554,842,501,322,219,156
PR40359,3240,1555,842,501,322,219,156
PR40360,3241,1555,843,501,322,219,156
PR40361,3241,1555,843,502,322,219,156
PR40362,3242,1555,843,502,322,219,156
PR40363,3243,1556,843,502,322,219,156
PR40364,3244,1556,843,502,322,219,156
PR40365,3244,1556,843,502,322,219,156
PR40366,3250,1559,845,503,323,220,156
PR40367,3253,1560,845,503,323,220,156
PR40368,3257,1562,846,503,323,220,156
PR40369,3259,1563,847,504,323,220,156
PR40370,499501,151526,56079,24182,11756,6299,3645
PR40371,499608,151555,56089,24186,11758,6300,3646
PR40372,405896,125476,47174,20614,10137,5485,3202
PR40373,405983,125500,47182,20617,10138,5486,3202
PR40374,406069,125524,47191,20621,10140,5487,3202
PR40375,406156,125549,47199,20624,10141,5487,3203
PR40376,406243,125573,47207,20628,10143,5488,3203
PR40377,488417,148466,55040,23768,11569,6205,3594
PR40378,488522,148495,55050,23772,11571,6206,3595
PR40379,488626,148524,55060,23776,11573,6207,3595
PR40380,488730,148553,55070,23780,11574,6208,3596
PR40381,488835,148582,55079,23783,11576,6209,3596
PR40382,489148,148668,55109,23795,11581,6212,3598
PR40383,489253,148697,55119,23799,11583,6213,3598
PR40384,3245,1557,843,502,322,219,156
PR40385,3248,1558,844,502,322,220,156
PR40386,3248,1558,844,502,322,220,156
PR40387,3249,1558,844,502,322,220,156
PR40388,3251,1559,845,503,323,220,156
PR40389,3253,1560,845,503,323,220,156
PR40390,3255,1561,846,503,323,220,156
PR40391,3259,1563,846,504,323,220,156
PR40392,3260,1563,847,504,323,220,156
PR40393,3263,1565,847,504,323,220,156
PR40394,3265,1565,848,504,324,220,156
PR40395,3266,1566,848,504,324,220,156
PR40396,3276,1570,850,506,324,221,157
PR40397,3277,1571,850,506,324,221,157
PR40398,3279,1571,851,506,325,221,157
PR40399,3324,1591,861,511,328,223,158
PR40400,3325,1591,861,511,328,223,158
PR40401,3338,1597,864,513,329,224,159
PR40402,3339,1598,864,513,329,224,159
PR40403,3340,1598,864,513,329,224,159
PR40404,3341,1599,864,513,329,224,159
PR40405,3344,1600,865,514,329,224,159
PR40406,3345,1600,865,514,329,224,159
PR40407,3345,1600,865,514,329,224,159
PR40408,3349,1602,866,514,329,224,159
PR40409,3350,1602,866,514,330,224,159
PR40410,3350,1603,866,515,330,224,159
PR40411,3351,1603,866,515,330,224,159
PR40412,3353,1603,867,515,330,224,159
PR40413,3353,1604,867,515,330,224,159
PR40414,3355,1605,867,515,330,224,159
PR40415,3357,1605,868,515,330,224,159
PR40416,3246,1557,844,502,322,219,156
PR40417,3246,1557,844,502,322,219,156
PR40418,3247,1558,844,502,322,219,156
PR40419,3252,1560,845,503,323,220,156
PR40420,3257,1562,846,503,323,220,156
PR40421,3261,1564,847,504,323,220,156
PR40422,3262,1564,847,504,323,220,156
PR40423,3262,1564,847,504,323,220,156
PR40424,3264,1565,847,504,323,220,156
PR40425,3264,1565,848,504,324,220,156
PR40426,3267,1566,848,505,324,220,156
PR40427,3269,1567,849,505,324,220,157
PR40428,418223,128935,48365,21094,10355,5596,3262
PR40429,3250,1559,844,503,322,220,156
PR40430,3254,1561,845,503,323,220,156
PR40431,3255,1561,846,503,323,220,156
PR40432,3256,1561,846,503,323,220,156
PR40433,3258,1562,846,504,323,220,156
PR40434,3268,1567,848,505,324,220,156
PR40435,3269,1567,849,505,324,220,157
PR40436,3270,1568,849,505,324,221,157
PR40437,3271,1568,849,505,324,221,157
PR40438,3272,1568,849,505,324,221,157
PR40439,3273,1569,850,505,324,221,157
PR40440,407634,125964,47342,20682,10168,5501,3210
PR40441,499287,151467,56059,24174,11752,6297,3644
PR40442,499394,151496,56069,24178,11754,6298,3645
PR40443,3266,1566,848,505,324,220,156
PR40444,3271,1568,849,505,324,221,157
PR40445,3273,1569,849,505,324,221,157
PR40446,3274,1569,850,505,324,221,157
PR40447,3275,1570,850,506,324,221,157
PR40448,3276,1570,850,506,324,221,157
PR40449,3278,1571,851,506,324,221,157
PR40450,3278,1571,851,506,324,221,157
PR40451,3280,1572,851,506,325,221,157
PR40452,3280,1572,851,506,325,221,157
PR40453,3281,1572,851,506,325,221,157
PR40454,3282,1573,851,506,325,221,157
PR40455,3282,1573,852,506,325,221,157
PR40456,3283,1573,852,507,325,221,157
PR40457,3284,1574,852,507,325,221,157
PR40458,3285,1574,852,507,325,221,157
PR40459,3285,1574,852,507,325,221,157
PR40460,3286,1575,852,507,325,221,157
PR40461,3287,1575,852,507,325,221,157
PR40462,3287,1575,853,507,325,221,157
PR40463,3288,1575,853,507,325,221,157
PR40464,3289,1576,853,507,325,221,157
PR40465,3290,1576,853,507,325,221,157
PR40466,3290,1576,853,507,325,221,157
PR40467,3291,1577,853,507,325,221,157
PR40468,3292,1577,854,508,325,222,157
PR40469,3292,1577,854,508,325,222,157
PR40470,3293,1578,854,508,326,222,157
PR40471,3294,1578,854,508,326,222,157
PR40472,3294,1578,854,508,326,222,157
PR40473,3295,1579,854,508,326,222,157
PR40474,3296,1579,854,508,326,222,157
PR40475,3297,1579,855,508,326,222,157
PR40476,3297,1579,855,508,326,222,157
PR40477,3298,1580,855,508,326,222,157
PR40478,3301,1581,856,509,326,222,157
PR40479,3302,1582,856,509,326,222,158
PR40480,3304,1582,856,509,326,222,158
PR40481,3306,1583,857,509,326,222,158
PR40482,3309,1584,857,510,327,222,158
PR40483,3309,1585,857,510,327,222,158
PR40484,3310,1585,857,510,327,222,158
PR40485,3313,1586,858,510,327,222,158
PR40486,3313,1586,858,510,327,222,158
PR40487,3316,1587,859,510,327,223,158
PR40488,3318,1588,859,511,327,223,158
PR40489,3318,1589,859,511,327,223,158
PR40490,3325,1592,861,512,328,223,158
PR40491,3330,1594,862,512,328,223,158
PR40492,3330,1594,862,512,328,223,158
PR40493,3331,1594,862,512,328,223,158
PR40494,3332,1595,862,512,328,223,158
PR40495,3333,1595,862,512,328,223,158
PR40496,3333,1595,863,512,328,223,158
PR40497,3334,1595,863,513,328,223,158
PR40498,3335,1596,863,513,329,223,159
PR40499,3386,1618,874,519,332,226,160
PR40500,3388,1619,874,519,332,226,160
PR40501,3388,1619,874,519,332,226,160
PR40502,437514,134330,50217,21838,10694,5766,3355
PR40503,3299,1580,855,508,326,222,157
PR40504,3299,1580,855,508,326,222,157
PR40505,3300,1581,855,509,326,222,157
PR40506,3301,1581,856,509,326,222,158
PR40507,3303,1582,856,509,326,222,158
PR40508,3304,1582,856,509,326,222,158
PR40509,3305,1583,856,509,326,222,158
PR40510,3306,1583,857,509,326,222,158
PR40511,3307,1584,857,509,327,222,158
PR40512,3308,1584,857,509,327,222,158
PR40513,3311,1585,858,510,327,222,158
PR40514,3311,1586,858,510,327,222,158
PR40515,3314,1587,858,510,327,223,158
PR40516,3315,1587,859,510,327,223,158
PR40517,3316,1588,859,510,327,223,158
PR40518,3317,1588,859,511,327,223,158
PR40519,3319,1589,859,511,327,223,158
PR40520,3320,1589,860,511,327,223,158
PR40521,3321,1590,860,511,327,223,158
PR40522,3321,1590,860,511,328,223,158
PR40523,3322,1590,860,511,328,223,158
PR40524,3323,1590,860,511,328,223,158
PR40525,3323,1591,860,511,328,223,158
PR40526,3326,1592,861,512,328,223,158
PR40527,3327,1592,861,512,328,223,158
PR40528,3328,1593,861,512,328,223,158
PR40529,3328,1593,861,512,328,223,158
PR40530,3329,1593,862,512,328,223,158
PR40531,3335,1596,863,513,328,223,159
PR40532,3336,1596,863,513,329,223,159
PR40533,3337,1597,863,513,329,224,159
PR40534,3338,1597,863,513,329,224,159
PR40535,3312,1586,858,510,327,222,158
PR40536,495567,150441,55711,24035,11690,6266,3627
PR40537,3340,1598,864,513,329,224,159
PR40538,3342,1599,864,513,329,224,159
PR40539,3343,1599,865,514,329,224,159
PR40540,3343,1599,865,514,329,224,159
PR40541,3346,1601,865,514,329,224,159
PR40542,3347,1601,865,514,329,224,159
PR40543,3348,1602,866,514,329,224,159
PR40544,3358,1606,868,515,330,224,159
PR40545,3360,1607,868,516,330,225,159
PR40546,3368,1610,870,517,331,225,160
PR40547,3370,1611,871,517,331,225,160
PR40548,3371,1612,871,517,331,225,160
PR40549,3373,1613,871,517,331,225,160
PR40550,3375,1613,871,517,331,225,160
PR40551,3376,1614,872,518,331,225,160
PR40552,3377,1614,872,518,331,225,160
PR40553,3383,1617,873,518,332,226,160
PR40554,3384,1617,873,518,332,226,160
PR40555,3385,1618,874,519,332,226,160
PR40556,3386,1618,874,519,332,226,160
PR40557,3387,1618,874,519,332,226,160
PR40558,3391,1620,875,519,332,226,160
PR40559,3391,1620,875,519,332,226,160
PR40560,415906,128286,48141,21004,10314,5575,3251
PR40561,415995,128310,48150,21007,10316,5576,3251
PR40562,416084,128335,48158,21011,10318,5577,3252
PR40563,3348,1601,866,514,329,224,159
PR40564,3352,1603,867,515,330,224,159
PR40565,3354,1604,867,515,330,224,159
PR40566,3355,1604,867,515,330,224,159
PR40567,3356,1605,867,515,330,224,159
PR40568,3361,1607,869,516,330,225,159
PR40569,3362,1608,869,516,330,225,159
PR40570,3363,1608,869,516,330,225,159
PR40571,3363,1608,869,516,330,225,159
PR40572,3365,1609,869,516,331,225,159
PR40573,3373,1612,871,517,331,225,160
PR40574,3374,1613,871,517,331,225,160
PR40575,3378,1615,872,518,332,225,160
PR40576,3379,1615,872,518,332,225,160
PR40577,3380,1615,873,518,332,225,160
PR40578,3394,1621,876,520,333,226,160
PR40579,416618,128485,48210,21032,10327,5581,3254
PR40580,3358,1606,868,515,330,224,159
PR40581,3359,1606,868,516,330,225,159
PR40582,3360,1607,868,516,330,225,159
PR40583,3364,1608,869,516,331,225,159
PR40584,3365,1609,869,516,331,225,159
PR40585,3366,1609,870,516,331,225,159
PR40586,3367,1610,870,516,331,225,159
PR40587,3368,1610,870,517,331,225,159
PR40588,3369,1611,870,517,331,225,160
PR40589,3370,1611,870,517,331,225,160
PR40590,3372,1612,871,517,331,225,160
PR40591,3376,1613,872,517,331,225,160
PR40592,3378,1614,872,518,331,225,160
PR40593,3381,1616,873,518,332,225,160
PR40594,3381,1616,873,518,332,226,160
PR40595,3382,1616,873,518,332,226,160
PR40596,3383,1617,873,518,332,226,160
PR40597,3389,1619,875,519,332,226,160
PR40598,3390,1620,875,519,332,226,160
PR40599,3392,1621,875,519,333,226,160
PR40600,3393,1621,875,520,333,226,160
PR40601,3394,1622,876,520,333,226,160
PR40602,3395,1622,876,520,333,226,160
PR40603,3396,1622,876,520,333,226,160
PR40604,3396,1623,876,520,333,226,160
PR40605,3397,1623,876,520,333,226,160
PR40606,3398,1623,876,520,333,226,160
PR40607,3399,1624,877,520,333,226,160
PR40608,3399,1624,877,520,333,226,160
PR40609,3400,1624,877,520,333,226,160
PR40610,3401,1624,877,520,333,226,160
PR40611,3402,1625,877,521,333,226,160
PR40612,3402,1625,877,521,333,226,161
PR40613,3403,1625,878,521,333,226,161
PR40614,3404,1626,878,521,333,227,161
PR40615,3404,1626,878,521,333,227,161
PR40616,3405,1626,878,521,333,227,161
PR40617,3406,1627,878,521,333,227,161
PR40618,3407,1627,878,521,334,227,161
PR40619,3407,1627,878,521,334,227,161
PR40620,3408,1628,879,521,334,227,161
PR40621,3409,1628,879,521,334,227,161
PR40622,3410,1628,879,521,334,227,161
PR40623,3410,1629,879,522,334,227,161
PR40624,3411,1629,879,522,334,227,161
PR40625,3412,1629,879,522,334,227,161
PR40626,3412,1630,880,522,334,227,161
PR40627,3413,1630,880,522,334,227,161
PR40628,3414,1630,880,522,334,227,161
PR40629,3415,1630,880,522,334,227,161
PR40630,3415,1631,880,522,334,227,161
PR40631,3416,1631,880,522,334,227,161
PR40632,3417,1631,881,522,334,227,161
PR40633,3418,1632,881,522,334,227,161
PR40634,3418,1632,881,523,334,227,161
PR40635,3419,1632,881,523,334,227,161
PR40636,3420,1633,881,523,334,227,161
PR40637,3420,1633,881,523,334,227,161
PR40638,3421,1633,881,523,335,227,161
PR40639,3422,1634,882,523,335,227,161
PR40640,3423,1634,882,523,335,227,161
PR40641,3423,1634,882,523,335,227,161
PR40642,3424,1635,882,523,335,227,161
PR40643,3425,1635,882,523,335,227,161
PR40644,3426,1635,882,523,335,227,161
PR40645,3426,1636,883,523,335,228,161
PR40646,3427,1636,883,524,335,228,161
PR40647,3428,1636,883,524,335,228,161
PR40648,3428,1636,883,524,335,228,161
PR40649,3429,1637,883,524,335,228,161
PR40650,3430,1637,883,524,335,228,161
PR40651,3431,1637,883,524,335,228,161
PR40652,3431,1638,884,524,335,228,161
PR40653,3432,1638,884,524,335,228,161
PR40654,3433,1638,884,524,335,228,161
PR40655,3434,1639,884,524,335,228,161
