ID,PA,PB,PC,PD,PE,PF,PG
PR40130,691.6651712644239,363.987558008876,214.325430427759,137.497102741246,94.3028622320299,68.20039104433897,51.47552541115931
PR40131,691.6731011354627,363.99168384911127,214.32783079207104,137.49862335734127,94.30389154584236,68.20112540780968,51.476072003814124
PR40132,691.6810308089034,363.9958095865379,214.33023109657051,137.50014393554562,94.30492083400617,68.20185975298136,51.4766185828488
PR40133,691.6889602847577,363.9999352211621,214.33263134126048,137.5016644758611,94.30595009652285,68.20259407985509,51.47716514826419
PR40134,691.6968895630339,364.0040607529886,214.335031526144,137.50318497828943,94.30697933339349,68.20332838843171,51.477711700060865
PR40135,691.7048186437432,364.0081861820224,214.33743165122416,137.50470544283274,94.30800854461955,68.20406267871215,51.47825823823956
PR40136,691.7127475268944,364.01231150826857,214.33983171650345,137.50622586949254,94.30903773020214,68.2047969506973,51.478804762800905
PR40137,691.7206762124974,364.01643673173226,214.34223172198529,137.50774625827108,94.31006689014254,68.20553120438808,51.47935127374561
PR40138,691.7286047005623,364.0205618524187,214.34463166767262,137.50926660917008,94.31109602444212,68.2062654397854,51.47989777107435
PR40139,691.736532991099,364.02468687033297,214.34703155356806,137.51078692219136,94.31212513310209,68.2069996568901,51.480444254787784
PR40140,691.7444610841176,364.02881178548023,214.34943137967525,137.51230719733707,94.31315421612379,68.20773385570328,51.480990724886624
PR40141,691.7523889796275,364.0329365978657,214.35183114599658,137.5138274346089,94.31418327350849,68.20846803622567,51.48153718137152
PR40142,691.760316677638,364.037061307494,214.35423085253512,137.51534763400872,94.31521230525738,68.20920219845823,51.48208362424316
PR40143,691.7682441781603,364.041185914371,214.35663049929417,137.51686779553853,94.31624131137181,68.20993634240193,51.48263005350225
PR40144,691.7761714812032,364.04531041850123,214.35903008627645,137.51838791920005,94.31727029185305,68.21067046805763,51.48317646914941
PR40145,691.784098586777,364.04943481988994,214.36142961348492,137.51990800499533,94.3182992467024,68.21140457542629,51.483722871185336
PR40146,691.7920254948917,364.0535591185426,214.36382908092276,137.5214280529263,94.31932817592116,68.21213866450876,51.484269259610784
PR40147,691.7999522055566,364.05768331446393,214.3662284885927,137.52294806299466,94.32035707951047,68.21287273530595,51.4848156344263
PR40148,691.8078787187819,364.061807407659,214.3686278364978,137.52446803520223,94.3213859574717,68.21360678781878,51.485361995632644
PR40149,691.8158050345774,364.0659313981332,214.37102712464116,137.52598796955118,94.3224148098061,68.2143408220482,51.485908343230506
PR40150,691.8237311529524,364.0700552858916,214.3734263530256,137.52750786604332,94.32344363651504,68.21507483799508,51.48645467722051
PR40151,691.8316570739175,364.07417907093895,214.37582552165418,137.52902772468036,94.3244724375997,68.21580883566037,51.48700099760339
PR40152,691.8395827974823,364.07830275328115,214.37822463052987,137.53054754546446,94.32550121306139,68.21654281504493,51.487547304379774
PR40153,691.8475083236567,364.0824263329225,214.38062367965563,137.5320673283972,94.3265299629013,68.21727677614967,51.488093597550346
PR40154,691.8554336524498,364.0865498098683,214.3830226690344,137.53358707348065,94.32755868712081,68.21801071897556,51.488639877115816
PR40155,691.8633587838726,364.0906731841244,214.38542159866927,137.53510678071672,94.32858738572122,68.21874464352351,51.489186143076864
PR40156,691.8712837179346,364.0947964556949,214.38782046856318,137.53662645010724,94.32961605870378,68.21947854979442,51.48973239543412
PR40157,691.8792084546444,364.0989196245853,214.39021927871897,137.5381460816539,94.33064470606968,68.22021243778909,51.490278634188286
PR40158,691.8871329940139,364.1030426908012,214.39261802913973,137.539665675359,94.33167332782028,68.2209463075086,51.49082485934008
PR40159,691.8950573360512,364.107165654347,214.3950167198285,137.54118523122412,94.33270192395679,68.22168015895375,51.491371070890125
PR40160,691.9029814807664,364.11128851522767,214.39741535078792,137.54270474925107,94.3337304944805,68.22241399212538,51.491917268839074
PR40161,691.9109054281703,364.1154112734491,214.3998139220214,137.54422422944202,94.3347590393928,68.22314780702459,51.49246345318767
PR40162,691.9188291782721,364.11953392901614,214.40221243353176,137.5457436717988,94.33578755869485,68.22388160365222,51.49300962393659
PR40163,691.9267527310817,364.12365648193395,214.40461088532197,137.5472630763232,94.33681605238797,68.22461538200918,51.493555781086485
PR40164,691.9346760866088,364.1277789322073,214.407009277395,137.54878244301705,94.33784452047342,68.22534914209626,51.49410192463802
PR40165,691.9425992448632,364.1319012798415,214.40940760975377,137.5503017718823,94.33887296295245,68.22608288391456,51.49464805459189
PR40166,691.9505222058547,364.1360235248417,214.41180588240127,137.55182106292085,94.33990137982636,68.22681660746485,51.495194170948764
PR40167,691.9584449695931,364.14014566721266,214.41420409534032,137.55334031613455,94.3409297710964,68.22755031274812,51.495740273709316
PR40168,691.9663675360885,364.14426770696014,214.41660224857412,137.5548595315252,94.34195813676388,68.22828399976521,51.49628636287423
PR40169,691.9742899053513,364.14838964408887,214.41900034210585,137.556378709095,94.3429864768301,68.22901766851709,51.496832438444216
PR40170,691.9822120773897,364.15251147860386,214.421398375938,137.55789784884547,94.34401479129627,68.2297513190046,51.4973785004199
PR40171,691.9901340522147,364.15663321051034,214.42379635007376,137.5594169507787,94.34504308016375,68.23048495122873,51.49792454880196
PR40172,691.9980558298362,364.16075483981376,214.4261942645162,137.56093601489664,94.34607134343372,68.23121856519043,51.498470583591114
PR40173,692.0059774102633,364.1648763665187,214.42859211926805,137.56245504120085,94.34709958110744,68.23195216089044,51.49901660478801
PR40174,692.0138987935061,364.1689977906303,214.43098991433249,137.5639740296935,94.34812779318628,68.23268573832974,51.499562612393305
PR40175,692.0218199795745,364.1731191121539,214.43338764971247,137.5654929803763,94.34915597967148,68.23341929750933,51.500108606407736
PR40176,692.0297409684786,364.17724033109494,214.43578532541096,137.5670118932514,94.3501841405643,68.23415283843008,51.50065458683193
PR40177,692.0376617602274,364.18136144745745,214.43818294143068,137.56853076832027,94.35121227586598,68.23488636109278,51.501200553666536
PR40178,692.0455823548318,364.18548246124783,214.44058049777504,137.5700496055852,94.35224038557789,68.2356198654985,51.501746506912355
PR40179,692.0535027523006,364.1896033724702,214.44297799444666,137.5715684050478,94.35326846970122,68.236353351648,51.502292446569925
PR40180,692.0614229526445,364.1937241811304,214.44537543144884,137.57308716671008,94.35429652823728,68.23708681954236,51.502838372639985
PR40181,692.0693429558728,364.1978448872328,214.44777280878407,137.57460589057388,94.35532456118733,68.23782026918235,51.50338428512322
PR40182,692.0772627619949,364.20196549078287,214.45017012645565,137.576124576641,94.35635256855261,68.2385537005689,51.50393018402025
PR40183,692.0851823710213,364.2060859917858,214.45256738446642,137.5776432249134,94.35738055033443,68.23928711370291,51.504476069331815
PR40184,692.0931017829625,364.21020639024687,214.45496458281968,137.5791618353931,94.35840850653415,68.24002050858547,51.5050219410586
PR40185,692.1010209978263,364.2143266861708,214.45736172151794,137.58068040808183,94.35943643715291,68.2407538852172,51.5055677992012
PR40186,692.1089400156238,364.21844687956263,214.45975880056437,137.5821989429814,94.36046434219196,68.24148724359918,51.50611364376036
PR40187,692.1168588363653,364.2225669704278,214.46215581996205,137.58371744009384,94.36149222165272,68.24222058373232,51.50665947473675
PR40188,692.1247774600592,364.2266869587713,214.4645527797137,137.58523589942098,94.36252007553634,68.24295390561747,51.507205292131005
PR40189,692.1326958867162,364.2308068445982,214.4669496798225,137.58675432096464,94.36354790384422,68.24368720925554,51.50775109594383
PR40190,692.1406141163461,364.23492662791364,214.46934652029142,137.58827270472688,94.36457570657751,68.2444204946475,51.50829688617594
PR40191,692.148532148959,364.23904630872266,214.4717433011233,137.58979105070938,94.36560348373752,68.24515376179426,51.50884266282793
PR40192,692.1564499845636,364.2431658870303,214.47414002232108,137.59130935891397,94.36663123532549,68.2458870106966,51.50938842590051
PR40193,692.1643676231702,364.2472853628417,214.47653668388784,137.59282762934282,94.36765896134278,68.24662024135552,51.50993417539436
PR40194,692.1722850647889,364.25140473616193,214.47893328582643,137.5943458619975,94.36868666179055,68.24735345377195,51.51047991131017
PR40195,692.1802023094301,364.25552400699644,214.48132982814002,137.5958640568801,94.3697143366702,68.24808664794676,51.511025633648615
PR40196,692.1881193571016,364.25964317534977,214.48372631083134,137.59738221399238,94.37074198598287,68.24881982388086,51.51157134241032
PR40197,692.1960362078157,364.2637622412276,214.48612273390358,137.59890033333642,94.37176960973,68.24955298157522,51.51211703759603
PR40198,692.2039528615801,364.2678812046345,214.48851909735959,137.6004184149138,94.37279720791264,68.25028612103063,51.51266271920639
PR40199,692.2118693184057,364.27200006557587,214.4909154012023,137.60193645872658,94.37382478053229,68.25101924224805,51.51320838724206
PR40200,692.2197855783029,364.276118824057,214.4933116454348,137.6034544647767,94.37485232759008,68.25175234522845,51.51375404170375
PR40201,692.2277016412795,364.2802374800824,214.4957078300598,137.60497243306583,94.37587984908726,68.25248542997264,51.51429968259208
PR40202,692.2356175073469,364.28435603365756,214.49810395508064,137.60649036359604,94.37690734502524,68.25321849648162,51.5148453099078
PR40203,692.243533176515,364.2884744847877,214.5005000205001,137.60800825636915,94.37793481540518,68.2539515447562,51.51539092365152
PR40204,692.2514486487921,364.29259283347756,214.50289602632097,137.60952611138686,94.37896226022838,68.25468457479735,51.51593652382394
PR40205,692.2593639241895,364.2967110797324,214.5052919725464,137.61104392865133,94.37998967949608,68.25541758660597,51.516482110425756
PR40206,692.2672790027164,364.30082922355723,214.50768785917933,137.61256170816426,94.38101707320959,68.25615058018298,51.5170276834576
PR40207,692.2751938843826,364.3049472649575,214.51008368622286,137.61407944992771,94.38204444137023,68.25688355552927,51.51757324292018
PR40208,692.2831085691973,364.30906520393773,214.5124794536797,137.61559715394327,94.38307178397912,68.25761651264565,51.51811878881415
PR40209,692.291023057172,364.3131830405034,214.51487516155305,137.6171148202131,94.38409910103775,68.25834945153326,51.51866432114022
PR40210,692.2989373483147,364.31730077465977,214.51727080984563,137.61863244873888,94.38512639254719,68.25908237219278,51.51920983989902
PR40211,692.3068514426363,364.32141840641157,214.51966639856062,137.62015003952268,94.38615365850882,68.25981527462523,51.519755345091255
PR40212,692.3147653401456,364.3255359357636,214.52206192770075,137.6216675925661,94.38718089892376,68.26054815883145,51.52030083671755
PR40213,692.3226790408535,364.32965336272196,214.52445739726932,137.6231851078714,94.38820811379361,68.26128102481243,51.52084631477868
PR40214,692.3305925447689,364.3337706872908,214.52685280726882,137.62470258543993,94.38923530311922,68.26201387256901,51.521391779275206
PR40215,692.338505851902,364.3378879094755,214.52924815770268,137.6262200252741,94.39026246690219,68.2627467021021,51.5219372302079
PR40216,692.3464189622632,364.3420050292816,214.53164344857385,137.6277374273755,94.3912896051437,68.26347951341273,51.52248266757741
PR40217,692.3543318758607,364.3461220467134,214.53403867988482,137.62925479174606,94.39231671784484,68.26421230650158,51.523028091384305
PR40218,692.3622445927058,364.35023896177677,214.536433851639,137.6307721183876,94.39334380500713,68.26494508136972,51.523573501629414
PR40219,692.3701571128072,364.35435577447606,214.53882896383914,137.63228940730215,94.39437086663179,68.26567783801801,51.52411889831333
PR40220,692.3780694361758,364.35847248481696,214.5412240164883,137.63380665849155,94.39539790271999,68.26641057644741,51.52466428143677
PR40221,692.3859815628202,364.3625890928042,214.5436190095893,137.6353238719575,94.396424913273,68.26714329665873,51.525209651000324
PR40222,692.393893492751,364.3667055984431,214.54601394314534,137.63684104770203,94.39745189829222,68.26787599865293,51.52575500700476
PR40223,692.4018052259776,364.3708220017386,214.54840881715927,137.638358185727,94.3984788577788,68.26860868243091,51.52630034945071
PR40224,692.40971676251,364.3749383026959,214.55080363163393,137.63987528603428,94.3995057917341,68.26934134799353,51.52684567833887
PR40225,692.4176281023579,364.37905450132007,214.55319838657238,137.64139234862574,94.40053270015926,68.27007399534182,51.52739099366988
PR40226,692.4255392455311,364.38317059761584,214.55559308197758,137.6429093735032,94.40155958305564,68.27080662447656,51.52793629544442
PR40227,692.4334501920389,364.3872865915889,214.55798771785248,137.64442636066855,94.40258644042456,68.27153923539868,51.528481583663165
PR40228,692.4413609418921,364.39140248324384,214.56038229420005,137.64594331012376,94.40361327226714,68.27227182810913,51.52902685832683
PR40229,692.4492714950993,364.39551827258606,214.56277681102324,137.64746022187063,94.4046400785848,68.27300440260876,51.52957211943604
