ID,PA,PB,PC,PD,PE,PF,PG
PR40050,3011,1454,794,474,305,209,149
PR40051,3012,1454,794,474,305,209,149
PR40052,3012,1455,794,474,305,209,149
PR40053,3013,1455,794,474,305,209,149
PR40054,3014,1455,794,474,305,209,149
PR40055,3014,1455,794,475,305,209,149
PR40056,3015,1456,794,475,305,209,149
PR40057,3015,1456,794,475,305,209,149
PR40058,3016,1456,795,475,305,209,149
PR40059,3017,1456,795,475,305,209,149
PR40060,3017,1457,795,475,305,209,149
PR40061,3018,1457,795,475,305,209,149
PR40062,3018,1457,795,475,306,209,149
PR40063,3019,1457,795,475,306,209,149
PR40064,3020,1458,795,475,306,209,149
PR40065,3020,1458,796,475,306,209,149
PR40066,3021,1458,796,475,306,209,149
PR40067,3022,1459,796,475,306,209,149
PR40068,3022,1459,796,476,306,209,149
PR40069,3023,1459,796,476,306,209,149
PR40070,3023,1459,796,476,306,209,149
PR40071,3024,1460,796,476,306,209,149
PR40072,3025,1460,797,476,306,209,149
PR40073,3025,1460,797,476,306,209,149
PR40074,3026,1460,797,476,306,209,149
PR40075,3026,1461,797,476,306,209,149
PR40076,3027,1461,797,476,306,209,149
PR40077,3028,1461,797,476,306,210,149
PR40078,3028,1462,797,476,306,210,149
PR40079,3029,1462,797,476,306,210,149
PR40080,3030,1462,798,476,306,210,149
PR40081,3030,1462,798,476,306,210,149
PR40082,3031,1463,798,477,306,210,149
PR40083,3031,1463,798,477,306,210,149
PR40084,3032,1463,798,477,307,210,149
PR40085,3033,1463,798,477,307,210,149
PR40086,3033,1464,798,477,307,210,149
PR40087,3034,1464,799,477,307,210,149
PR40088,3034,1464,799,477,307,210,149
PR40089,3035,1465,799,477,307,210,149
PR40090,3036,1465,799,477,307,210,149
PR40091,3036,1465,799,477,307,210,149
PR40092,3037,1465,799,477,307,210,149
PR40093,3038,1466,799,477,307,210,149
PR40094,3038,1466,799,477,307,210,150
PR40095,3039,1466,800,478,307,210,150
PR40096,3039,1466,800,478,307,210,150
PR40097,3040,1467,800,478,307,210,150
PR40098,3041,1467,800,478,307,210,150
PR40099,3041,1467,800,478,307,210,150
PR40100,3042,1468,800,478,307,210,150
PR40101,3043,1468,800,478,307,210,150
PR40102,3043,1468,801,478,307,210,150
PR40103,3044,1468,801,478,307,210,150
PR40104,3044,1469,801,478,307,210,150
PR40105,3045,1469,801,478,307,210,150
PR40106,3046,1469,801,478,308,210,150
PR40107,3046,1469,801,478,308,210,150
PR40108,3047,1470,801,479,308,210,150
PR40109,3047,1470,802,479,308,210,150
PR40110,3048,1470,802,479,308,210,150
PR40111,3049,1471,802,479,308,210,150
PR40112,3049,1471,802,479,308,211,150
PR40113,3050,1471,802,479,308,211,150
PR40114,3051,1471,802,479,308,211,150
PR40115,3051,1472,802,479,308,211,150
PR40116,3052,1472,802,479,308,211,150
PR40117,3052,1472,803,479,308,211,150
PR40118,3053,1472,803,479,308,211,150
PR40119,3054,1473,803,479,308,211,150
PR40120,3054,1473,803,479,308,211,150
PR40121,3055,1473,803,479,308,211,150
PR40122,3056,1474,803,480,308,211,150
PR40123,3056,1474,803,480,308,211,150
PR40124,3057,1474,804,480,308,211,150
PR40125,3057,1474,804,480,308,211,150
PR40126,3058,1475,804,480,308,211,150
PR40127,3059,1475,804,480,308,211,150
PR40128,3059,1475,804,480,309,211,150
PR40129,3060,1475,804,480,309,211,150
PR40130,3061,1476,804,480,309,211,150
PR40131,3061,1476,805,480,309,211,150
PR40132,3062,1476,805,480,309,211,150
PR40133,3062,1477,805,480,309,211,150
PR40134,3063,1477,805,480,309,211,150
PR40135,3064,1477,805,481,309,211,150
PR40136,3064,1477,805,481,309,211,150
PR40137,3065,1478,805,481,309,211,150
PR40138,3065,1478,805,481,309,211,150
PR40139,3066,1478,806,481,309,211,150
PR40140,3067,1478,806,481,309,211,150
PR40141,3067,1479,806,481,309,211,150
PR40142,3068,1479,806,481,309,211,150
PR40143,3069,1479,806,481,309,211,150
PR40144,3069,1480,806,481,309,211,150
PR40145,3070,1480,806,481,309,211,151
PR40146,3070,1480,807,481,309,212,151
PR40147,3071,1480,807,481,309,212,151
PR40148,3072,1481,807,482,309,212,151
PR40149,3072,1481,807,482,309,212,151
PR40150,3073,1481,807,482,310,212,151
PR40151,3074,1481,807,482,310,212,151
PR40152,3074,1482,807,482,310,212,151
PR40153,3075,1482,808,482,310,212,151
PR40154,3075,1482,808,482,310,212,151
PR40155,3076,1483,808,482,310,212,151
PR40156,3077,1483,808,482,310,212,151
PR40157,3077,1483,808,482,310,212,151
PR40158,3078,1483,808,482,310,212,151
PR40159,3079,1484,808,482,310,212,151
PR40160,3079,1484,809,482,310,212,151
PR40161,3080,1484,809,483,310,212,151
PR40162,3080,1484,809,483,310,212,151
PR40163,3081,1485,809,483,310,212,151
PR40164,3082,1485,809,483,310,212,151
PR40165,3082,1485,809,483,310,212,151
PR40166,3083,1486,809,483,310,212,151
PR40167,3084,1486,809,483,310,212,151
PR40168,3084,1486,810,483,310,212,151
PR40169,3085,1486,810,483,310,212,151
PR40170,3086,1487,810,483,310,212,151
PR40171,3086,1487,810,483,310,212,151
PR40172,3087,1487,810,483,311,212,151
PR40173,3087,1488,810,483,311,212,151
PR40174,3088,1488,810,484,311,212,151
PR40175,3089,1488,811,484,311,212,151
PR40176,3089,1488,811,484,311,212,151
PR40177,3090,1489,811,484,311,212,151
PR40178,3091,1489,811,484,311,212,151
PR40179,3091,1489,811,484,311,212,151
PR40180,3092,1489,811,484,311,212,151
PR40181,3092,1490,811,484,311,213,151
PR40182,3093,1490,812,484,311,213,151
PR40183,3094,1490,812,484,311,213,151
PR40184,3094,1491,812,484,311,213,151
PR40185,3095,1491,812,484,311,213,151
PR40186,3096,1491,812,484,311,213,151
PR40187,3096,1491,812,485,311,213,151
PR40188,3097,1492,812,485,311,213,151
PR40189,3097,1492,813,485,311,213,151
PR40190,3098,1492,813,485,311,213,151
PR40191,3099,1492,813,485,311,213,151
PR40192,3099,1493,813,485,311,213,151
PR40193,3100,1493,813,485,311,213,151
PR40194,3101,1493,813,485,312,213,151
PR40195,3101,1494,813,485,312,213,151
PR40196,3102,1494,813,485,312,213,152
PR40197,3103,1494,814,485,312,213,152
PR40198,3103,1494,814,485,312,213,152
PR40199,3104,1495,814,485,312,213,152
PR40200,3104,1495,814,486,312,213,152
PR40201,3105,1495,814,486,312,213,152
PR40202,3106,1496,814,486,312,213,152
PR40203,3106,1496,814,486,312,213,152
PR40204,3107,1496,815,486,312,213,152
PR40205,3108,1496,815,486,312,213,152
PR40206,3108,1497,815,486,312,213,152
PR40207,3109,1497,815,486,312,213,152
PR40208,3109,1497,815,486,312,213,152
PR40209,3110,1497,815,486,312,213,152
PR40210,3111,1498,815,486,312,213,152
PR40211,3111,1498,816,486,312,213,152
PR40212,3112,1498,816,486,312,213,152
PR40213,3113,1499,816,486,312,213,152
PR40214,3113,1499,816,487,312,213,152
PR40215,3114,1499,816,487,312,214,152
PR40216,3115,1499,816,487,313,214,152
PR40217,3115,1500,816,487,313,214,152
PR40218,3116,1500,817,487,313,214,152
PR40219,3116,1500,817,487,313,214,152
PR40220,3117,1501,817,487,313,214,152
PR40221,3118,1501,817,487,313,214,152
PR40222,3118,1501,817,487,313,214,152
PR40223,3119,1501,817,487,313,214,152
PR40224,3120,1502,817,487,313,214,152
PR40225,3120,1502,817,487,313,214,152
PR40226,3121,1502,818,487,313,214,152
PR40227,3121,1502,818,488,313,214,152
PR40228,3122,1503,818,488,313,214,152
PR40229,3123,1503,818,488,313,214,152
PR40230,3123,1503,818,488,313,214,152
PR40231,3124,1504,818,488,313,214,152
PR40232,3125,1504,818,488,313,214,152
PR40233,3125,1504,819,488,313,214,152
PR40234,3126,1504,819,488,313,214,152
PR40235,3127,1505,819,488,313,214,152
PR40236,3127,1505,819,488,313,214,152
PR40237,3128,1505,819,488,313,214,152
PR40238,3128,1506,819,488,314,214,152
PR40239,3129,1506,819,488,314,214,152
PR40240,3130,1506,820,489,314,214,152
PR40241,3130,1506,820,489,314,214,152
PR40242,3131,1507,820,489,314,214,152
PR40243,3132,1507,820,489,314,214,152
PR40244,3132,1507,820,489,314,214,152
PR40245,3133,1507,820,489,314,214,152
PR40246,3134,1508,820,489,314,214,152
PR40247,3134,1508,821,489,314,214,153
PR40248,3135,1508,821,489,314,214,153
PR40249,3135,1509,821,489,314,215,153
PR40250,3136,1509,821,489,314,215,153
PR40251,3137,1509,821,489,314,215,153
PR40252,3137,1509,821,489,314,215,153
PR40253,3138,1510,821,490,314,215,153
PR40254,3139,1510,822,490,314,215,153
PR40255,3139,1510,822,490,314,215,153
PR40256,3140,1511,822,490,314,215,153
PR40257,3141,1511,822,490,314,215,153
PR40258,3141,1511,822,490,314,215,153
PR40259,3142,1511,822,490,315,215,153
PR40260,3143,1512,822,490,315,215,153
PR40261,3143,1512,823,490,315,215,153
PR40262,3144,1512,823,490,315,215,153
PR40263,3144,1513,823,490,315,215,153
PR40264,3145,1513,823,490,315,215,153
PR40265,3146,1513,823,490,315,215,153
PR40266,3146,1513,823,491,315,215,153
PR40267,3147,1514,823,491,315,215,153
PR40268,3148,1514,823,491,315,215,153
PR40269,3148,1514,824,491,315,215,153
PR40270,3149,1514,824,491,315,215,153
PR40271,3150,1515,824,491,315,215,153
PR40272,3150,1515,824,491,315,215,153
PR40273,3151,1515,824,491,315,215,153
PR40274,3151,1516,824,491,315,215,153
PR40275,3152,1516,824,491,315,215,153
PR40276,3153,1516,825,491,315,215,153
PR40277,3153,1516,825,491,315,215,153
PR40278,3154,1517,825,492,315,215,153
PR40279,3155,1517,825,492,315,215,153
PR40280,3155,1517,825,492,315,215,153
PR40281,3156,1518,825,492,316,215,153
PR40282,3157,1518,825,492,316,215,153
PR40283,3157,1518,826,492,316,216,153
PR40284,3158,1518,826,492,316,216,153
PR40285,3159,1519,826,492,316,216,153
PR40286,3159,1519,826,492,316,216,153
PR40287,3160,1519,826,492,316,216,153
PR40288,3160,1520,826,492,316,216,153
PR40289,3161,1520,826,492,316,216,153
PR40290,3162,1520,827,492,316,216,153
PR40291,3162,1520,827,493,316,216,153
PR40292,3163,1521,827,493,316,216,153
PR40293,3164,1521,827,493,316,216,153
PR40294,3164,1521,827,493,316,216,153
PR40295,3165,1522,827,493,316,216,153
PR40296,3166,1522,827,493,316,216,153
PR40297,3166,1522,828,493,316,216,153
PR40298,3167,1522,828,493,316,216,154
PR40299,3168,1523,828,493,316,216,154
PR40300,3168,1523,828,493,316,216,154
PR40301,3169,1523,828,493,316,216,154
PR40302,3169,1523,828,493,316,216,154
PR40303,3170,1524,828,493,317,216,154
PR40304,3171,1524,829,494,317,216,154
PR40305,3171,1524,829,494,317,216,154
PR40306,3172,1525,829,494,317,216,154
PR40307,3173,1525,829,494,317,216,154
PR40308,3173,1525,829,494,317,216,154
PR40309,3174,1525,829,494,317,216,154
PR40310,3175,1526,829,494,317,216,154
PR40311,3175,1526,830,494,317,216,154
PR40312,3176,1526,830,494,317,216,154
PR40313,3177,1527,830,494,317,216,154
PR40314,3177,1527,830,494,317,216,154
PR40315,3178,1527,830,494,317,216,154
PR40316,3179,1527,830,494,317,216,154
PR40317,3179,1528,830,495,317,217,154
PR40318,3180,1528,831,495,317,217,154
PR40319,3180,1528,831,495,317,217,154
PR40320,3181,1529,831,495,317,217,154
PR40321,3182,1529,831,495,317,217,154
PR40322,3182,1529,831,495,317,217,154
PR40323,3183,1529,831,495,317,217,154
PR40324,3184,1530,831,495,318,217,154
PR40325,3184,1530,832,495,318,217,154
PR40326,3185,1530,832,495,318,217,154
PR40327,3186,1531,832,495,318,217,154
PR40328,3186,1531,832,495,318,217,154
PR40329,3187,1531,832,495,318,217,154
PR40330,3188,1531,832,496,318,217,154
PR40331,3188,1532,832,496,318,217,154
PR40332,3189,1532,832,496,318,217,154
PR40333,3190,1532,833,496,318,217,154
PR40334,3190,1533,833,496,318,217,154
PR40335,3191,1533,833,496,318,217,154
PR40336,3191,1533,833,496,318,217,154
PR40337,3192,1533,833,496,318,217,154
PR40338,3193,1534,833,496,318,217,154
PR40339,3193,1534,833,496,318,217,154
PR40340,3194,1534,834,496,318,217,154
PR40341,3195,1535,834,496,318,217,154
PR40342,3195,1535,834,496,318,217,154
PR40343,3196,1535,834,497,318,217,154
PR40344,3197,1535,834,497,318,217,154
PR40345,3197,1536,834,497,318,217,154
PR40346,3198,1536,834,497,319,217,154
PR40347,3199,1536,835,497,319,217,154
PR40348,3199,1537,835,497,319,217,155
PR40349,3200,1537,835,497,319,217,155
PR40350,3201,1537,835,497,319,218,155
PR40351,3201,1537,835,497,319,218,155
PR40352,3202,1538,835,497,319,218,155
PR40353,3203,1538,835,497,319,218,155
PR40354,3203,1538,836,497,319,218,155
PR40355,3204,1539,836,497,319,218,155
PR40356,3204,1539,836,498,319,218,155
PR40357,3205,1539,836,498,319,218,155
PR40358,3206,1539,836,498,319,218,155
PR40359,3206,1540,836,498,319,218,155
PR40360,3207,1540,836,498,319,218,155
PR40361,3208,1540,837,498,319,218,155
PR40362,3208,1541,837,498,319,218,155
PR40363,3209,1541,837,498,319,218,155
PR40364,3210,1541,837,498,319,218,155
PR40365,3210,1541,837,498,319,218,155
PR40366,3211,1542,837,498,319,218,155
PR40367,3212,1542,837,498,320,218,155
PR40368,3212,1542,838,499,320,218,155
PR40369,3213,1543,838,499,320,218,155
PR40370,3214,1543,838,499,320,218,155
PR40371,3214,1543,838,499,320,218,155
PR40372,3215,1543,838,499,320,218,155
PR40373,3216,1544,838,499,320,218,155
PR40374,3216,1544,838,499,320,218,155
PR40375,3217,1544,839,499,320,218,155
PR40376,3218,1545,839,499,320,218,155
PR40377,3218,1545,839,499,320,218,155
PR40378,3219,1545,839,499,320,218,155
PR40379,3219,1545,839,499,320,218,155
PR40380,3220,1546,839,499,320,218,155
PR40381,3221,1546,839,500,320,218,155
PR40382,3221,1546,840,500,320,218,155
PR40383,3222,1547,840,500,320,218,155
PR40384,3223,1547,840,500,320,219,155
PR40385,3223,1547,840,500,320,219,155
PR40386,3224,1547,840,500,320,219,155
PR40387,3225,1548,840,500,320,219,155
PR40388,3225,1548,840,500,321,219,155
PR40389,3226,1548,841,500,321,219,155
PR40390,3227,1549,841,500,321,219,155
PR40391,3227,1549,841,500,321,219,155
PR40392,3228,1549,841,500,321,219,155
PR40393,3229,1549,841,500,321,219,155
PR40394,3229,1550,841,501,321,219,155
PR40395,3230,1550,841,501,321,219,155
PR40396,3231,1550,842,501,321,219,155
PR40397,3231,1551,842,501,321,219,155
PR40398,3232,1551,842,501,321,219,156
PR40399,3233,1551,842,501,321,219,156
PR40400,3233,1551,842,501,321,219,156
PR40401,3234,1552,842,501,321,219,156
PR40402,3235,1552,842,501,321,219,156
PR40403,3235,1552,843,501,321,219,156
PR40404,3236,1553,843,501,321,219,156
PR40405,3237,1553,843,501,321,219,156
PR40406,3237,1553,843,502,321,219,156
PR40407,3238,1553,843,502,321,219,156
PR40408,3239,1554,843,502,321,219,156
PR40409,3239,1554,843,502,321,219,156
PR40410,3240,1554,844,502,322,219,156
PR40411,3241,1555,844,502,322,219,156
PR40412,3241,1555,844,502,322,219,156
PR40413,3242,1555,844,502,322,219,156
PR40414,3242,1555,844,502,322,219,156
PR40415,3243,1556,844,502,322,219,156
PR40416,3244,1556,844,502,322,219,156
PR40417,3244,1556,845,502,322,220,156
PR40418,3245,1557,845,502,322,220,156
PR40419,3246,1557,845,503,322,220,156
PR40420,3246,1557,845,503,322,220,156
PR40421,3247,1557,845,503,322,220,156
PR40422,3248,1558,845,503,322,220,156
PR40423,3248,1558,845,503,322,220,156
PR40424,3249,1558,846,503,322,220,156
PR40425,3250,1559,846,503,322,220,156
PR40426,3250,1559,846,503,322,220,156
PR40427,3251,1559,846,503,322,220,156
PR40428,3252,1559,846,503,322,220,156
PR40429,3252,1560,846,503,322,220,156
PR40430,3253,1560,846,503,322,220,156
PR40431,3254,1560,847,503,323,220,156
PR40432,3254,1561,847,504,323,220,156
PR40433,3255,1561,847,504,323,220,156
PR40434,3256,1561,847,504,323,220,156
PR40435,3256,1561,847,504,323,220,156
PR40436,3257,1562,847,504,323,220,156
PR40437,3258,1562,847,504,323,220,156
PR40438,3258,1562,848,504,323,220,156
PR40439,3259,1563,848,504,323,220,156
PR40440,3260,1563,848,504,323,220,156
PR40441,3260,1563,848,504,323,220,156
PR40442,3261,1564,848,504,323,220,156
PR40443,3262,1564,848,504,323,220,156
PR40444,3262,1564,848,505,323,220,156
PR40445,3263,1564,849,505,323,220,156
PR40446,3264,1565,849,505,323,220,156
PR40447,3264,1565,849,505,323,220,157
PR40448,3265,1565,849,505,323,220,157
PR40449,3266,1566,849,505,323,220,157
PR40450,3266,1566,849,505,323,221,157
PR40451,3267,1566,850,505,323,221,157
PR40452,3268,1566,850,505,324,221,157
PR40453,3268,1567,850,505,324,221,157
PR40454,3269,1567,850,505,324,221,157
PR40455,3270,1567,850,505,324,221,157
PR40456,3270,1568,850,505,324,221,157
PR40457,3271,1568,850,506,324,221,157
PR40458,3272,1568,851,506,324,221,157
PR40459,3272,1568,851,506,324,221,157
PR40460,3273,1569,851,506,324,221,157
PR40461,3274,1569,851,506,324,221,157
PR40462,3274,1569,851,506,324,221,157
PR40463,3275,1570,851,506,324,221,157
PR40464,3276,1570,851,506,324,221,157
PR40465,3276,1570,852,506,324,221,157
PR40466,3277,1570,852,506,324,221,157
PR40467,3278,1571,852,506,324,221,157
PR40468,3278,1571,852,506,324,221,157
PR40469,3279,1571,852,507,324,221,157
PR40470,3280,1572,852,507,324,221,157
PR40471,3280,1572,852,507,324,221,157
PR40472,3281,1572,853,507,324,221,157
PR40473,3282,1573,853,507,325,221,157
PR40474,3282,1573,853,507,325,221,157
PR40475,3283,1573,853,507,325,221,157
PR40476,3284,1573,853,507,325,221,157
PR40477,3284,1574,853,507,325,221,157
PR40478,3285,1574,853,507,325,221,157
PR40479,3286,1574,854,507,325,221,157
PR40480,3286,1575,854,507,325,221,157
PR40481,3287,1575,854,507,325,221,157
PR40482,3288,1575,854,508,325,221,157
PR40483,3288,1575,854,508,325,221,157
PR40484,3289,1576,854,508,325,222,157
PR40485,3290,1576,854,508,325,222,157
PR40486,3290,1576,855,508,325,222,157
PR40487,3291,1577,855,508,325,222,157
PR40488,3292,1577,855,508,325,222,157
PR40489,3292,1577,855,508,325,222,157
PR40490,3293,1577,855,508,325,222,157
PR40491,3294,1578,855,508,325,222,157
PR40492,3294,1578,855,508,325,222,157
PR40493,3295,1578,856,508,325,222,157
PR40494,3296,1579,856,509,326,222,157
PR40495,3296,1579,856,509,326,222,157
PR40496,3297,1579,856,509,326,222,157
PR40497,3298,1580,856,509,326,222,158
PR40498,3298,1580,856,509,326,222,158
PR40499,3299,1580,856,509,326,222,158
PR40500,3300,1580,857,509,326,222,158
PR40501,3300,1581,857,509,326,222,158
PR40502,3301,1581,857,509,326,222,158
PR40503,3302,1581,857,509,326,222,158
PR40504,3302,1582,857,509,326,222,158
PR40505,3303,1582,857,509,326,222,158
PR40506,3304,1582,857,509,326,222,158
PR40507,3304,1582,858,510,326,222,158
PR40508,3305,1583,858,510,326,222,158
PR40509,3306,1583,858,510,326,222,158
PR40510,3306,1583,858,510,326,222,158
PR40511,3307,1584,858,510,326,222,158
PR40512,3308,1584,858,510,326,222,158
PR40513,3308,1584,858,510,326,222,158
PR40514,3309,1584,859,510,326,222,158
PR40515,3310,1585,859,510,327,222,158
PR40516,3310,1585,859,510,327,223,158
PR40517,3311,1585,859,510,327,223,158
PR40518,3312,1586,859,510,327,223,158
PR40519,3312,1586,859,511,327,223,158
PR40520,3313,1586,860,511,327,223,158
PR40521,3314,1587,860,511,327,223,158
PR40522,3314,1587,860,511,327,223,158
PR40523,3315,1587,860,511,327,223,158
PR40524,3316,1587,860,511,327,223,158
PR40525,3316,1588,860,511,327,223,158
PR40526,3317,1588,860,511,327,223,158
PR40527,3318,1588,861,511,327,223,158
PR40528,3318,1589,861,511,327,223,158
PR40529,3319,1589,861,511,327,223,158
PR40530,3320,1589,861,511,327,223,158
PR40531,3321,1589,861,511,327,223,158
PR40532,3321,1590,861,512,327,223,158
PR40533,3322,1590,861,512,327,223,158
PR40534,3323,1590,862,512,327,223,158
PR40535,3323,1591,862,512,327,223,158
PR40536,3324,1591,862,512,328,223,158
PR40537,3325,1591,862,512,328,223,158
PR40538,3325,1592,862,512,328,223,158
PR40539,3326,1592,862,512,328,223,158
PR40540,3327,1592,862,512,328,223,158
PR40541,3327,1592,863,512,328,223,158
PR40542,3328,1593,863,512,328,223,158
PR40543,3329,1593,863,512,328,223,158
PR40544,3329,1593,863,513,328,223,158
PR40545,3330,1594,863,513,328,223,158
PR40546,3331,1594,863,513,328,223,159
PR40547,3331,1594,863,513,328,223,159
PR40548,3332,1594,864,513,328,223,159
PR40549,3333,1595,864,513,328,224,159
PR40550,3333,1595,864,513,328,224,159
PR40551,3334,1595,864,513,328,224,159
PR40552,3335,1596,864,513,328,224,159
PR40553,3335,1596,864,513,328,224,159
PR40554,3336,1596,864,513,328,224,159
PR40555,3337,1597,865,513,328,224,159
PR40556,3337,1597,865,513,329,224,159
PR40557,3338,1597,865,514,329,224,159
PR40558,3339,1597,865,514,329,224,159
PR40559,3339,1598,865,514,329,224,159
PR40560,3340,1598,865,514,329,224,159
PR40561,3341,1598,866,514,329,224,159
PR40562,3342,1599,866,514,329,224,159
PR40563,3342,1599,866,514,329,224,159
PR40564,3343,1599,866,514,329,224,159
PR40565,3344,1600,866,514,329,224,159
PR40566,3344,1600,866,514,329,224,159
PR40567,3345,1600,866,514,329,224,159
PR40568,3346,1600,867,514,329,224,159
PR40569,3346,1601,867,515,329,224,159
PR40570,3347,1601,867,515,329,224,159
PR40571,3348,1601,867,515,329,224,159
PR40572,3348,1602,867,515,329,224,159
PR40573,3349,1602,867,515,329,224,159
PR40574,3350,1602,867,515,329,224,159
PR40575,3350,1602,868,515,329,224,159
PR40576,3351,1603,868,515,329,224,159
PR40577,3352,1603,868,515,330,224,159
PR40578,3352,1603,868,515,330,224,159
PR40579,3353,1604,868,515,330,224,159
PR40580,3354,1604,868,515,330,224,159
PR40581,3354,1604,868,516,330,224,159
PR40582,3355,1605,869,516,330,225,159
PR40583,3356,1605,869,516,330,225,159
PR40584,3356,1605,869,516,330,225,159
PR40585,3357,1605,869,516,330,225,159
PR40586,3358,1606,869,516,330,225,159
PR40587,3359,1606,869,516,330,225,159
PR40588,3359,1606,870,516,330,225,159
PR40589,3360,1607,870,516,330,225,159
PR40590,3361,1607,870,516,330,225,159
PR40591,3361,1607,870,516,330,225,159
PR40592,3362,1608,870,516,330,225,159
PR40593,3363,1608,870,516,330,225,159
PR40594,3363,1608,870,517,330,225,160
PR40595,3364,1608,871,517,330,225,160
PR40596,3365,1609,871,517,330,225,160
PR40597,3365,1609,871,517,330,225,160
PR40598,3366,1609,871,517,331,225,160
PR40599,3367,1610,871,517,331,225,160
PR40600,3367,1610,871,517,331,225,160
PR40601,3368,1610,871,517,331,225,160
PR40602,3369,1611,872,517,331,225,160
PR40603,3369,1611,872,517,331,225,160
PR40604,3370,1611,872,517,331,225,160
PR40605,3371,1611,872,517,331,225,160
PR40606,3372,1612,872,518,331,225,160
PR40607,3372,1612,872,518,331,225,160
PR40608,3373,1612,872,518,331,225,160
PR40609,3374,1613,873,518,331,225,160
PR40610,3374,1613,873,518,331,225,160
PR40611,3375,1613,873,518,331,225,160
PR40612,3376,1613,873,518,331,225,160
PR40613,3376,1614,873,518,331,225,160
PR40614,3377,1614,873,518,331,226,160
PR40615,3378,1614,874,518,331,226,160
PR40616,3378,1615,874,518,331,226,160
PR40617,3379,1615,874,518,331,226,160
PR40618,3380,1615,874,519,332,226,160
PR40619,3380,1616,874,519,332,226,160
PR40620,3381,1616,874,519,332,226,160
PR40621,3382,1616,874,519,332,226,160
PR40622,3382,1616,875,519,332,226,160
PR40623,3383,1617,875,519,332,226,160
PR40624,3384,1617,875,519,332,226,160
PR40625,3385,1617,875,519,332,226,160
PR40626,3385,1618,875,519,332,226,160
PR40627,3386,1618,875,519,332,226,160
PR40628,3387,1618,875,519,332,226,160
PR40629,3387,1619,876,519,332,226,160
PR40630,3388,1619,876,520,332,226,160
PR40631,3389,1619,876,520,332,226,160
PR40632,3389,1619,876,520,332,226,160
PR40633,3390,1620,876,520,332,226,160
PR40634,3391,1620,876,520,332,226,160
PR40635,3391,1620,876,520,332,226,160
PR40636,3392,1621,877,520,332,226,160
PR40637,3393,1621,877,520,332,226,160
PR40638,3394,1621,877,520,332,226,160
PR40639,3394,1622,877,520,333,226,160
PR40640,3395,1622,877,520,333,226,160
PR40641,3396,1622,877,520,333,226,160
PR40642,3396,1622,878,520,333,226,160
PR40643,3397,1623,878,521,333,226,161
PR40644,3398,1623,878,521,333,226,161
PR40645,3398,1623,878,521,333,226,161
PR40646,3399,1624,878,521,333,226,161
PR40647,3400,1624,878,521,333,227,161
PR40648,3400,1624,878,521,333,227,161
PR40649,3401,1625,879,521,333,227,161
PR40650,3402,1625,879,521,333,227,161
PR40651,3402,1625,879,521,333,227,161
PR40652,3403,1625,879,521,333,227,161
PR40653,3404,1626,879,521,333,227,161
PR40654,3405,1626,879,521,333,227,161
PR40655,3405,1626,879,522,333,227,161
PR40656,3406,1627,880,522,333,227,161
PR40657,3407,1627,880,522,333,227,161
PR40658,3407,1627,880,522,333,227,161
PR40659,3408,1628,880,522,334,227,161
PR40660,3409,1628,880,522,334,227,161
PR40661,3409,1628,880,522,334,227,161
PR40662,3410,1628,881,522,334,227,161
PR40663,3411,1629,881,522,334,227,161
PR40664,3411,1629,881,522,334,227,161
